"","jday","Site","month","TS.5_mean","TS.10_mean","RH_mean","PARin_mean","SWin_mean","VPD_mean","Ta_mean","WTH._mean","SWC_mean","Precip_mean","TS.5_min","TS.10_min","RH_min","PARin_min","SWin_min","VPD_min","Ta_min","WTH._min","SWC_min","Precip_min","TS.5_max","TS.10_max","RH_max","PARin_max","SWin_max","VPD_max","Ta_max","WTH._max","SWC_max","Precip_max","month_local","NEE_f","GPP_DT","GPP_f","Reco","Reco_DT","CH4_f","CH4_f_RF","NEEgC_f","GPPgC_DT","GPPgC_f","RecogC","RecogC_DT","CH4gC_f","CH4mgC_f","CH4gC_f_RF","CH4mgC_f_RF","NEEcum","GPPcum_f","Recocum","CH4mgCcum","CH4cum_f_RF","CH4cum_f_RF_gC","co2","ch4","co2gC","ch4gC","ch4mgC","CH4_gC","CH4_mgC","logCH4_gC","logCH4_mgC"
"136",278,"BB1","Oct",14.8024509166667,14.7471996666667,96.2170572708333,111.144466170482,51.3348493541667,0.0635976366524636,14.1408160833333,-4.49185063541669,77.0711490625,0,14.729615,14.702983,87.88015,0,0,0,13.173496,-4.4401249,77.030144,0,15.109404,14.979395,100,559.981566483501,264.402649,0.214649676552769,15.630355,-4.27233735000004,77.118156,0,"10",0.348786313791243,0.6764420211571,-0.215110080337576,0.133676233453667,1.24357333418316,0.02973732104997,0.029835108602691,0.361923001513877,0.701919533441961,-0.223211986403411,0.138711015110466,1.29041128024184,0.0308573475099961,30.8573475099961,0.0309588181331027,30.9588181331027,-87.0735482252873,336.196403122625,249.122854897337,11510.8419837574,11294.5083581027,11.2945083581027,0.282370921052632,0.0316833947368421,0.293006139423158,0.0328767181162105,32.8767181162105,0.0628767181162105,58.8767181162105,-2.76657932503163,4.07544573435173
"137",278,"BB2","Oct",14.5466094236111,14.1408727777778,95.9298237291667,102.011202583333,47.8787736875,0.0651640613275458,13.2057620833333,-12.2563311666667,53.20119825,0,13.4066266666667,13.5857266666667,85.404984,-1.689575,-0.87056,-0.017698037284929,12.22829,-12.449997,52.82851,0,16.5831463333333,14.8207633333333,101.240601,493.938904,233.5755,0.244576435172911,14.74071,-12.096703,53.50922,0,"10",0.464801563055619,1.70865698439616,0.833155489613936,1.29795705266955,2.80702851215422,NA,0.0506359119880208,0.482307849126546,1.77301184105646,0.864535457974756,1.3468433071013,2.912752434036,NA,NA,0.0525430629771377,52.5430629771377,-36.591226251777,422.833108449839,386.241882198062,NA,7633.52498858871,7.63352498858871,0.530025565217391,0.0506402173913043,0.549988448105739,0.0525475305391304,52.5475305391304,0.0825475305391304,78.5475305391304,-2.49438102379234,4.36370392613145
"138",279,"BB1","Oct",14.6393102708333,14.6226066041667,94.1428328958333,214.397980690075,105.102318583333,0.115130215707612,13.3778070833333,-4.57569612075002,77.1131363125,0.00208333333333333,14.482185,14.58859,76.739532,0,0,0,8.662701,-4.54770818400004,77.05088,0,15.150372,14.933685,100,903.714864028895,456.308014,0.494543652526195,18.485235,-4.40879389400004,77.200386,0.1,"10",-0.139591505575835,0.894397778528923,0.521638653691692,0.382047148115857,0.907836171951787,0.0371315677691037,0.0322129959266687,-0.144849080041844,0.928084376459437,0.541285651944336,0.396436571902492,0.942028913532179,0.0385300911375592,38.5300911375592,0.0334262662052507,33.4262662052507,-87.2183973053291,336.737688774569,249.51929146924,11549.372074895,11327.934624308,11.327934624308,-0.2735083125,0.038204375,-0.283809729582,0.03964330458,39.64330458,0.06964330458,65.64330458,-2.66436871288173,4.18423560895224
"139",279,"BB2","Oct",13.8978708402778,14.0144488055556,91.4162512083333,213.865094583333,102.536858854167,0.169992501038478,12.1824676666667,-12.6547000833333,52.5886761458333,0,11.92654,13.29831,64.363457,-2.380288,-2.376615,-0.0243292563491612,6.664845,-12.802803,52.232349,0,16.8520233333333,15.0568163333333,101.913399,887.456787,430.100006,0.748359989122558,18.287979,-12.458298,52.8139,0,"10",0.146194954411819,2.55067431008613,1.39613673352799,1.54233168793981,3.28646286003144,NA,0.0185282054044271,0.151701241174785,2.64674290730121,1.44872082745958,1.60042206863437,3.41024419719166,NA,NA,0.0192260517327794,19.2260517327794,-36.4395250106022,424.281829277299,387.842304266697,NA,7652.75104032149,7.65275104032149,-1.88645423529412,0.0242994117647059,-1.95750564761224,0.0252146248094118,25.2146248094118,0.0552146248094118,51.2146248094118,-2.89652741859059,3.93602513206672
"140",280,"BB1","Oct",14.6558650625,14.6117165625,95.6060412291667,255.070141310772,127.236066770833,0.0924599354421744,13.1949577291667,-4.59239638600003,77.1152863958333,0.00208333333333333,14.261918,14.411014,80.171516,0,0,0,8.849471,-4.63860822600003,77.032227,0,15.138297,14.851067,100,1114.43162964898,565.914917,0.439817607376784,19.230877,-4.54216477400001,77.208801,0.1,"10",-0.12827993888535,0.960723011635412,0.767859020872638,0.639579081987288,0.868624042404279,0.0286122118556866,0.0220689714470199,-0.133111474503527,0.996907683145648,0.796779663034785,0.663668188531257,0.901339898337394,0.0296898622030191,29.6898622030191,0.0229001771876004,22.9001771876004,-87.3515087798327,337.534468437604,250.182959657771,11579.061937098,11350.8348014956,11.3508348014956,-0.687358055555556,0.0270964444444444,-0.71324670936,0.028117004928,28.117004928,0.058117004928,54.117004928,-2.84529697416124,3.99114846045561
"141",280,"BB2","Oct",13.5524081666667,13.6647703472222,93.8552643541667,243.332380583333,117.6888220625,0.134803624608207,11.9092680208333,-12.9372462708333,52.1395743541667,0.00208333333333333,11.53022,12.81919,67.205452,-1.539762,-2.342713,-0.0238787322226267,5.944753,-13.0495,51.788639,0,16.7701533333333,14.73762,101.911102,1079.631958,526.162476,0.725514175054804,19.121071,-12.800598,52.324341,0.1,"10",0.135983276139,2.95481566059171,1.67328373974972,1.80926701588872,3.747408454262,NA,0.0357706465568577,0.141104950251499,3.06610583763224,1.73630629852365,1.87741124877515,3.88855084628332,NA,NA,0.0371179121887751,37.1179121887751,-36.2984200603507,426.018135575823,389.719715515472,NA,7689.86895251026,7.68986895251027,-1.24286813333333,0.0277117333333333,-1.2896795187072,0.0287554680576,28.7554680576,0.0587554680576,54.7554680576,-2.83437105696807,4.00287723690779
"142",281,"BB1","Oct",14.9819045833333,14.8539317083333,96.5247335416667,232.312380058404,116.4521715625,0.0753028597652014,13.7295924166667,-4.75593035137503,77.083028,0.00416666666666667,14.295553,14.431075,82.580978,4.87233163013318,0,0,8.963812,-4.64664502800002,77.025414,0,15.107542,14.812799,100,1100.21754684589,559.967163,0.392154096696705,19.447695,-4.54720274200002,77.165741,0.1,"10",0.153598108055475,0.856235532148648,0.761245341748281,0.914843449803757,0.875657838724929,0.0415542967071094,0.0504052697792709,0.159383227197277,0.888484787231495,0.789916886299889,0.949300113497165,0.908638615562665,0.043119397738286,43.119397738286,0.0523037338602373,52.3037338602373,-87.1921255526354,338.324385323904,251.132259771268,11622.1813348363,11403.1385353558,11.4031385353558,0.00357741176470587,0.0274115,0.00371215140141175,0.028443926736,28.443926736,0.058443926736,54.443926736,-2.83968750174916,3.99717130479263
"143",281,"BB2","Oct",13.9047995694444,13.7399209027778,95.3938792708333,221.158562041667,106.9145725625,0.104331615115425,12.750249,-13.1497953125,51.6216088333333,0.00208333333333333,11.2096766666667,12.7968833333333,73.227173,-1.614669,-0.938202,-0.0301010218708684,6.668229,-13.264503,51.24918,0,16.938223,14.7781236666667,102.157402,1080.305054,521.554688,0.587280461026819,18.984751,-13.043297,51.870079,0.1,"10",1.13023727003117,2.66250860849091,0.745626033293798,1.87586330332496,3.76867268808508,NA,0.0578912587349827,1.17280652656962,2.76278933272111,0.773709292211775,1.9465158187814,3.91061597620912,NA,NA,0.0600716751039771,60.0716751039771,-35.1256135337811,426.791844868034,391.666231334253,NA,7749.94062761424,7.74994062761424,-0.902425235294118,0.0393823529411765,-0.936414179356235,0.0408656498823529,40.8656498823529,0.0708656498823529,66.865649882353,-2.64696944969548,4.20268538059784
"144",282,"BB1","Oct",14.7524216458333,14.7318739375,90.5865576875,200.739893569367,98.4060593125,0.164576269047734,14.586422875,-3.74681299912502,77.039135875,0,14.863089,14.734268,77.202354,0.00547061834556139,0,0,12.657512,-4.91028375799999,76.999115,0,15.17913,14.98739,100,1109.62539448357,560.302124,0.453384915191344,17.423433,-4.41251021800002,77.090744,0,"10",0.121953409425643,0.771725583609651,0.921723331310274,1.04367674073592,0.891261474177026,0.0323419532979989,0.0345812784534896,0.126546662638251,0.800791855990725,0.956439118860744,1.082985781499,0.92482994634043,0.0335600806270148,33.5600806270147,0.0358837477251618,35.8837477251618,-87.0655788899972,339.280824442765,252.215245552767,11655.7414154633,11439.022283081,11.439022283081,0.190491236842105,0.0321157894736842,0.197665898786526,0.0333253985684211,33.3253985684211,0.0633253985684211,59.3253985684211,-2.75946878910045,4.08303752068815
"145",282,"BB2","Oct",14.5963808125,14.2581864513889,87.9458878958333,193.690930520833,92.9018218958333,0.20112236681988,13.7245131666667,-13.4508612083333,51.0106239583333,0,12.96949,13.7509133333333,68.973282,-1.531439,-1.688163,-0.0285376813618853,11.61692,-13.699997,50.647381,0,17.131904,15.1576936666667,101.875702,1112.765015,537.316528,0.59107014225105,16.744511,-13.286697,51.24334,0,"10",0.279255821639574,2.34494418873246,1.5597799847355,1.83903580637508,3.53182765415396,NA,0.0395570171501736,0.289773712905807,2.43326416665688,1.61852753808058,1.90830125098639,3.66485041092001,NA,NA,0.0410468926441177,41.0468926441177,-34.8358398208753,428.410372406115,393.57453258524,NA,7790.98752025836,7.79098752025836,0.673989722222222,0.0368545555555556,0.69937487112,0.038242645536,38.242645536,0.068242645536,64.242645536,-2.68468560843763,4.1626672508578
"146",283,"BB1","Oct",14.4288956458333,14.4078129166667,96.9667261666667,44.1905217547355,17.5795341041667,0.0488192719870854,14.3189513958333,-0.467903502458358,77.19273975,0.520833333333333,14.579028,14.518895,90.202202,0.00433271685385445,0,0,13.285922,-4.88690546600003,77.024544,0,14.862324,14.809605,100,198.437145932995,85.045418,0.154912935379572,15.389577,-0.766747018000046,77.591179,2.8,"10",1.06281277713704,0.232557205805162,-0.0348015492207399,1.0280112279163,0.848243128629388,0.0328961824660184,0.042856126460992,1.10284255757513,0.241316240404608,-0.0361123147705899,1.06673024280454,0.880191357826086,0.0341351842824186,34.1351842824186,0.0444702596080188,44.4702596080188,-85.962736332422,339.244712127994,253.281975795572,11689.8765997457,11483.492542689,11.483492542689,1.0832203,0.03678,1.1240187093792,0.03816528192,38.16528192,0.06816528192,64.16528192,-2.68581990650575,4.16146228435934
"147",283,"BB2","Oct",13.7790915972222,13.8424052777778,96.6968987291667,39.1326424166667,16.9627270208333,0.0495155657313812,13.3418966666667,-12.4785214166667,52.5323889791667,0.466666666666667,12.98782,13.4963433333333,87.387703,-1.65621,-0.770986,-0.014148689825345,12.03582,-13.75,50.600651,0,14.7894333333333,14.1512866666667,100.956802,196.364807,87.139679,0.187201089992962,14.38127,-8.813301,60.179722,2.3,"10",1.36123202228322,0.84460891780029,0.353242218097736,1.71447424038096,2.83971884701689,NA,0.0365920338908854,1.41250146517049,0.87642026808032,0.366546733000169,1.77904819817066,2.94667401767093,NA,NA,0.0379702362553517,37.9702362553517,-33.4233383557048,428.776919139115,395.35358078341,NA,7828.95775651371,7.82895775651371,1.6418008,0.029214,1.7036375853312,0.030314316096,30.314316096,0.060314316096,56.314316096,-2.8081857889,4.03094878516595
"148",284,"BB1","Oct",13.242494125,13.6236610208333,82.9756347916667,223.742335664375,115.545179083333,0.270620913845243,13.3955938333333,-0.295903345500026,77.6467776041667,0.158333333333333,14.204455,14.294428,65.707352,0,0,0,9.544044,-0.92345414600004,77.575882,0,14.690929,14.551806,100,1141.00482751466,589.871582,0.616622081260181,16.031176,0.130673935999994,77.711075,1.2,"10",0.159680855851716,0.800940797694415,0.826521675827465,0.986202531679181,0.778638939923739,0.0389318117883678,0.0498840094604167,0.165695075606515,0.831107431898777,0.857651788225831,1.02334686383235,0.807965596957026,0.0403981395475649,40.3981395475649,0.0517628407927338,51.7628407927338,-85.7970412568155,340.10236391622,254.305322659404,11730.2747392933,11535.2553834817,11.5352553834817,-0.0751584411764706,0.0398391176470588,-0.0779892087049412,0.0413396181741177,41.3396181741177,0.0713396181741177,67.3396181741176,-2.64030345126479,4.20974874359683
"149",284,"BB2","Oct",13.5393585416667,13.6574111805556,78.7335833541667,221.657058270833,109.812587541667,0.323522369217544,12.6673077708333,-7.09303352083333,66.48008475,0.139583333333333,12.33706,13.3276766666667,56.979481,-1.348279,-2.435646,-0.0155872066772,9.102997,-8.602798,60.90744,0,14.69937,14.1096933333333,101.058899,1175.113037,586.676514,0.762522993242518,15.61358,-6.276703,68.217667,1,"10",-0.0930116017853517,1.84576769347725,1.67401119832566,1.5809995965403,2.12055820479946,NA,0.0387040790711806,-0.0965147907549952,1.91528668788438,1.73706115609939,1.6405463653444,2.20042690902503,NA,NA,0.0401618295053175,40.1618295053175,-33.5198531464598,430.513980295214,396.994127148755,NA,7869.11958601903,7.86911958601903,-0.807666964285714,0.0397821428571429,-0.838086932828571,0.0412804974857143,41.2804974857143,0.0712804974857143,67.2804974857143,-2.64113251652696,4.20887040989589
"150",285,"BB1","Oct",12.4826232083333,12.7910842708333,96.0423205208333,52.0449464190188,22.3443249791667,0.0473047544818011,8.67537325,0.149105774249975,77.82817025,0.270833333333333,12.555435,12.936158,85.456642,0,0,0,4.208991,-1.16540182800003,77.579155,0,14.328339,14.360527,100,215.42100811572,106.661263,0.177247174887296,11.480065,0.809678137999981,78.044571,2.2,"10",0.115965191120827,0.296350743062897,0.68087016970769,0.796835360828516,0.556074787421882,0.028371979864851,0.0351391434940424,0.120332904079202,0.307512497449618,0.706514463779561,0.826847367858761,0.57701878821534,0.0294405821144808,29.4405821144808,0.036462624194602,36.462624194602,-85.6767083527363,340.808878379999,255.132170027263,11759.7153214078,11571.7180076763,11.5717180076763,0.141139466666667,0.0151682666666667,0.1464553435392,0.0157395642624,15.7395642624,0.0457395642624,41.7395642624,-3.08479161683428,3.73144946226538
"151",285,"BB2","Oct",10.8776899583333,11.7542845347222,96.268313,46.463791375,21.257833125,0.0432935091156715,7.25685285416667,-5.56450679166667,70.8669415625,0.260416666666667,10.2209106666667,11.0584796666667,79.929001,-1.497894,-2.63672,-0.0195911807710737,0.918707,-6.692802,68.266777,0,12.3131566666667,13.2958066666667,102.083504,213.091995,103.797302,0.236545782326698,10.60553,-2.960602,74.57357,2.4,"10",0.199213628311168,0.676280591658782,1.05163703653522,1.25085066484639,0.936110215103515,NA,0.0439358926641493,0.206716810407879,0.701752023863018,1.09124589387928,1.29796270428716,0.971367870245174,NA,NA,0.0455906941254518,45.5906941254518,-33.3131363360519,431.605226189094,398.292089853042,NA,7914.71028014448,7.91471028014448,-0.331222,0.03385,-0.343697145408,0.0351249264,35.1249264,0.0651249264,61.1249264,-2.7314479090436,4.11291974370433
"152",286,"BB1","Oct",12.31169625,12.5182586041667,82.3845238125,191.462625191014,99.0148969791667,0.251623236512239,11.3351621458333,1.60827232787497,78.1637742708333,0.05625,12.188309,12.630685,53.57843,0,0,0.0075367863244677,9.170277,-0.149292489999993,78.045868,0,12.783306,12.93322,99.370537,1211.7873138252,642.473328,0.764615897503299,14.473723,0.569944163999992,78.281197,1.3,"10",0.159098366996606,0.614852743649386,0.751723180662321,0.910821547658928,0.646567510559399,0.0292089729519695,0.0301323646482108,0.165090647891166,0.638010557386197,0.780036082538787,0.945126730429953,0.670919829277108,0.0303090997092324,30.3090997092324,0.031267270030321,31.267270030321,-85.5116177048451,341.588914462538,256.077296757693,11790.024421117,11602.9852777066,11.6029852777067,0.087232825,0.0291575,0.0905183621208,0.03025568808,30.25568808,0.06025568808,56.25568808,-2.80915830310072,4.02990715739433
"153",286,"BB2","Oct",11.1770489930556,11.3928358472222,78.5551672083333,194.798963645833,96.0163956041667,0.293143792883541,10.5221733333333,-4.50909541666667,75.049790375,0.04375,10.0624186666667,10.8250926666667,46.227989,-1.481299,-2.122137,0.000409866992565253,8.19576,-4.601097,74.623581,0,12.7027466666667,12.2041833333333,99.964119,1109.857056,556.013916,0.876846598552784,14.38756,-4.326103,75.743683,1.1,"10",0.039497675235371,1.22231101883971,1.35985477475814,1.39935244999351,0.998361474980752,NA,0.0454129132616319,0.040985315675436,1.26834814105329,1.41107234499463,1.45205766067006,1.03596376157443,NA,NA,0.0471233452267181,47.1233452267181,-33.2721510203765,433.016298534088,399.744147513712,NA,7961.8336253712,7.9618336253712,-0.196047305555556,0.0476259722222222,-0.203431231272,0.04941975684,49.41975684,0.07941975684,75.41975684,-2.53300811498102,4.32306926774652
"154",287,"BB1","Oct",12.0719788541667,12.2905651875,85.4769515,192.708006233281,97.5348047291667,0.230010750807461,11.1972668125,1.11839622391664,78.41103525,0.2875,11.799523,12.286992,58.57222,0,0,0.0129152299455951,7.513955,0.499356857999999,78.24028,0,12.72019,12.863947,98.777489,1095.65591543579,568.034973,0.755394123422988,16.42276,2.20442568599998,78.488213,1.9,"10",0.180725228179922,0.641964665535302,0.737198182314816,0.917923410494738,0.701411621189878,0.0335783696588922,0.0471667344025905,0.18753206317409,0.666143622698023,0.764964014653522,0.952496077827612,0.727829588490374,0.0348430653737247,34.8430653737247,0.0489432222871296,48.9432222871296,-85.324085641671,342.353878477192,257.029792835521,11824.8674864907,11651.9284999938,11.6519284999938,-0.141600541666667,0.030907125,-0.146933784468,0.032071210956,32.071210956,0.062071210956,58.071210956,-2.77947298922538,4.06167003255038
"155",287,"BB2","Oct",11.1128540138889,11.4010144236111,82.8646925833333,190.9748865625,92.8131699375,0.260898611621096,10.4221725833333,-2.52740570833333,80.9673086041667,0.28125,9.67779566666667,10.3781953333333,52.63076,-1.497894,-2.825281,0.00228463311326082,5.994611,-4.2033,76.111198,0,13.3205433333333,12.6635033333333,99.76963,1047.642944,517.609314,0.835503687595349,15.56023,-1.908897,82.165031,1.6,"10",0.0410194924215773,1.1115025205835,1.32928836459141,1.37030785701298,0.805801045381398,NA,0.0220754651453993,0.0425644505841436,1.15336615151876,1.37935468155538,1.42191913213952,0.836150735954643,NA,NA,0.0229069154646356,22.9069154646356,-33.2295865697923,434.395653215644,401.166066645851,NA,7984.74054083583,7.98474054083583,-0.77047575,0.02670975,-0.799494948648,0.027715746024,27.715746024,0.057715746024,53.715746024,-2.85222524800036,3.98370618058205
"156",288,"BB1","Oct",11.9051503541667,12.151768125,88.2471926041667,267.214441924146,137.093425354167,0.182659349803365,10.4031649583333,0.742820561333303,78.6279910833333,0,11.646961,12.102228,65.845749,0,0,0,4.885757,0.850405063999972,78.423393,0,12.462301,12.533957,100,1016.48850020634,524.240601,0.585950379826188,15.405593,1.40648174999995,78.773315,0,"10",0.389910602348284,0.864944351502282,0.506786821227257,0.896697423575542,0.815865305767796,0.0312095040969592,0.0364507351126862,0.40459619527513,0.897521615557264,0.52587444006196,0.930470635337091,0.846594056644235,0.032384978859267,32.3849788592671,0.0378236155999704,37.8236155999704,-84.9194894463959,342.879752917254,257.960263470858,11857.25246535,11689.7521155938,11.6897521155938,-0.0562155588235294,0.0336543235294118,-0.0583328616310588,0.0349218799708235,34.9218799708235,0.0649218799708235,60.9218799708235,-2.73457057848603,4.10959238721633
"157",288,"BB2","Oct",10.4915800069444,10.9081177638889,85.217084375,263.442738604167,128.7327343125,0.225160061843901,9.33307377083333,-2.36160404166667,82.0200673541667,0,8.864647,9.840003,58.552071,-2.0388,-3.920117,-0.0161774411835204,2.577612,-2.599998,81.537086,0,12.41682,11.85145,101.827003,1025.170044,502.095398,0.688251302210901,14.78201,-2.162804,82.52327,0,"10",-0.836172744175606,1.32388135248578,2.12777665285874,1.29160390868314,0.688669836157411,NA,0.0331206381703125,-0.867666354412236,1.37374401974581,2.20791723271201,1.34025087829978,0.714607896866444,NA,NA,0.0343680938863592,34.3680938863592,-34.0972529242046,436.603570448356,402.506317524151,NA,8019.10863472219,8.01910863472219,-0.791674916666667,0.0266958333333333,-0.821492560728,0.0277013052,27.7013052,0.0577013052,53.7013052,-2.85247548527331,3.98343730661982
"158",289,"BB1","Oct",11.9702185416667,12.0403261041667,91.816734375,125.891042476899,58.051590125,0.112317285540289,9.051241625,1.46061395220831,78.821302125,0.00208333333333333,11.626877,11.965397,73.720665,0,0,0,2.221226,0.663103613999965,78.678322,0,12.303831,12.366725,100,497.639412179631,243.111649,0.385440070612901,12.69142,0.84890975999997,78.942612,0.1,"10",0.63363473027811,0.690250284521059,0.215111713791222,0.848746444069332,0.89129652839597,0.0560525460980732,0.0604833341496069,0.657499948759305,0.716247871237261,0.223213681379455,0.880713630138759,0.924866320841476,0.058163709194311,58.163709194311,0.0627613784470177,62.7613784470176,-84.2619894976366,343.102966598633,258.840977100996,11915.4161745443,11752.5134940408,11.7525134940408,0.286289857142857,0.0498850357142857,0.297072678322286,0.0517639056994286,51.7639056994286,0.0817639056994286,77.7639056994286,-2.50391938337137,4.35367738650693
"159",289,"BB2","Oct",10.0321322847222,10.3930691458333,90.9547585208333,114.0848044375,53.3425559791667,0.120306641555069,7.61384141666667,-2.75092464583333,81.4344975833333,0.00208333333333333,8.240938,9.35650166666667,68.644974,-1.497894,-2.638825,-0.0140006082688852,-0.065704,-2.890602,81.031342,0,11.51889,11.28759,101.947701,456.882507,232.220901,0.434518192308715,11.82871,-2.599998,81.778778,0.1,"10",0.0585552691911764,0.955382260237884,1.12991040296163,1.1884656721528,0.81624565477642,NA,0.0318615758293403,0.0607606948499929,0.991365777687483,1.17246734837877,1.23322804322877,0.846988731117919,NA,NA,0.0330616102213765,33.0616102213765,-34.0364922293546,437.776037796735,403.73954556738,NA,8052.17024494357,8.05217024494357,-0.5586156,0.0342353,-0.5796552979584,0.0355247383392,35.5247383392,0.0655247383392,61.5247383392,-2.72532752307785,4.11943934334975
"160",290,"BB1","Oct",12.1223502291667,12.1417747291667,96.9445546041667,53.9426644975703,23.5954679166667,0.0423789922137583,11.5366443125,1.32998486274998,78.878377,0.1375,11.775998,11.903709,92.264778,0,0,0,9.423943,0.716417234000005,78.827644,0,12.276089,12.234237,100,312.097645150701,148.57663,0.104074248119557,13.746502,1.76140348799998,78.93367,1.3,"10",0.612154468519602,0.433039318620972,0.322502427289416,0.934656895809018,1.16484956967611,0.0258805393115826,0.0409713451428993,0.635210654421924,0.449349311517512,0.334649158710845,0.969859813132769,1.20872246386839,0.0268553039442141,26.8553039442141,0.0425144898863615,42.5144898863615,-83.6267788432147,343.437615757344,259.810836914129,11942.2714784885,11795.0279839271,11.7950279839271,0.440331666666667,0.0242790476190476,0.45691631856,0.0251934936685714,25.1934936685714,0.0551934936685714,51.1934936685714,-2.89691020096909,3.93561244718481
"161",290,"BB2","Oct",11.0432740763889,11.0808605555556,97.613040375,50.715235125,23.1212271041667,0.0315784532552336,10.7352028541667,-1.9726,83.0605823958333,0.127083333333333,10.160683,10.52124,92.713043,-1.497908,-2.899436,-0.0156445851387026,8.533134,-2.82,81.007637,0,12.2659866666667,11.7303266666667,101.366997,303.328094,141.930099,0.0972790923631155,12.87374,-1.7006,83.78096,1.3,"10",0.845005772177151,0.593874921486803,0.48512032182388,1.33012609400103,1.07301757398152,NA,0.044224568006684,0.876832069580431,0.616242626529682,0.503391893625054,1.38022396320548,1.11343170788796,NA,NA,0.0458902421360878,45.8902421360878,-33.1596601597741,438.27942969036,405.119769530585,NA,8098.06048707966,8.09806048707966,1.07417675,0.0625685,1.114634543112,0.064925079984,64.925079984,0.094925079984,90.925079984,-2.35466733026257,4.51003587054272
"162",291,"BB1","Oct",12.0201744375,12.0664445,86.5491365208333,144.442992734157,69.02752225,0.192039264258795,11.4793805833333,2.77575358545831,78.8973846666667,0.0708333333333333,11.917447,12.02276,66.705254,0,0,0.0102734416836668,9.874598,1.21200448599996,78.834595,0,12.366247,12.299735,99.199432,671.96642447599,328.956116,0.526760306627467,13.852293,1.704278488,78.981499,2.5,"10",0.32596941419884,0.787810535380715,0.588090045118409,0.914059459317249,1.2243214498275,0.028851555270366,0.0321028983781225,0.338246726215225,0.817482631385294,0.610239868577749,0.948486594792974,1.2704342929138,0.0299382202480691,29.9382202480691,0.0333120219426362,33.3120219426362,-83.2885321169995,344.047855625922,260.759323508922,11972.2096987366,11828.3400058698,11.8283400058698,0.10631065625,0.0300443125,0.110314740807,0.031175901486,31.175901486,0.061175901486,57.175901486,-2.7940019335789,4.04613250692053
"163",291,"BB2","Oct",11.1886778680556,11.2072309097222,83.2734104166667,135.908688520833,64.1050147708333,0.227975993049451,10.6932780625,-2.06625627083333,82.6085071458333,0.06875,9.806965,10.430492,58.543098,-1.572817,-2.073396,0.00122665023369939,9.186163,-2.220596,81.982964,0,12.6891766666667,11.9364866666667,99.898903,630.437927,300.1427,0.63105520603083,13.25926,-1.830002,83.260536,2.4,"10",0.0798893425830416,1.10611139583283,1.23633481370083,1.31622415628388,1.06401831213997,NA,0.0253525114824653,0.0828982947820893,1.14777197544548,1.28290012812406,1.36579842290615,1.10409349784841,NA,NA,0.0263073884749409,26.3073884749409,-33.0767618649921,439.562329818484,406.485567953492,NA,8124.3678755546,8.1243678755546,-0.42315696875,0.0275088125,-0.439094752821,0.028544904414,28.544904414,0.058544904414,54.544904414,-2.83796122237558,3.99902429662358
"164",292,"BB1","Oct",12.1466833958333,12.1117042083333,98.9760020208333,68.5008437022476,30.6153739791667,0.0134219917763499,10.0538003541667,2.49517298954164,79.1049884375,0.197916666666667,11.734794,11.894803,94.896713,0,0,0,8.329194,1.94370535799999,78.952988,0,12.33823,12.232068,100,311.513589446573,145.007233,0.0692733245019532,11.71676,3.0854769,79.170609,1.6,"10",0.424509439826799,0.58199523863846,0.414974816418883,0.839484256245682,1.090418535324,0.0290370806635085,0.0402949119772456,0.440498163368436,0.603915507306539,0.430604427904484,0.87110259127292,1.13148805903844,0.0301307332696188,30.1307332696188,0.0418125795419565,41.8125795419565,-82.848033953631,344.478460053826,261.630426100195,12002.3404320062,11870.1525854117,11.8701525854117,0.0441794,0.029045,0.0458433729216,0.03013895088,30.13895088,0.06013895088,56.13895088,-2.81109754620311,4.02782988319232
"165",293,"BB1","Oct",11.9990689375,12.0573725833333,94.0916715208333,105.023816970531,50.5320715,0.0830633141031209,11.076661875,2.25130034737498,79.0991909791667,0.00208333333333333,11.989931,11.968757,81.606857,0,0,0,8.300337,2.31383239999997,79.047539,0,12.387283,12.302453,100,457.901965543134,228.700516,0.285872690037561,13.578876,2.67339542999997,79.144844,0.1,"10",0.276949880370107,0.640163306593819,0.602504154807912,0.87945403517802,0.999229405029075,0.0315997791792275,0.0313284458535937,0.287380920664367,0.664274417373368,0.625196871294597,0.912577791958965,1.03686438134009,0.0327899532622339,32.7899532622339,0.0325084004382235,32.5084004382235,-82.5606530329667,345.103656925121,262.543003892154,12035.1303852685,11902.6609858499,11.9026609858499,0.342155184210526,0.0326239210526316,0.355042117068632,0.0338526684151579,33.8526684151579,0.0638526684151579,59.8526684151579,-2.75117690544015,4.09188601605868
"166",293,"BB2","Oct",11.4008824652778,11.4911205555556,92.3874664166667,101.285881854167,47.9920926666667,0.10170842508383,10.3404243125,-0.458458708333333,87.2478233958333,0,10.6101966666667,11.19053,75.952293,-1.406365,-3.144988,-0.0150826983150388,7.795782,-0.6717,86.783096,0,12.4716466666667,11.9623133333333,101.275002,423.230804,197.050095,0.354480924111109,12.76791,-0.300003,87.783997,0,"10",-0.0347399012035577,0.950467934417484,1.36004505107262,1.32530514986907,1.0984564600236,NA,0.027120332321875,-0.0360483448424885,0.986266358699385,1.41126978787622,1.37522144303373,1.13982872413393,NA,NA,0.0281417925184461,28.1417925184461,-32.6990443935055,441.840690086412,409.141645692907,NA,8184.76120719577,8.18476120719577,-1.1653857,0.02761,-1.2092787870048,0.02864990304,28.64990304,0.05864990304,54.64990304,-2.83616935708095,4.00094744042152
