"","jday","Site","month_local","NEE_f","GPP_DT","GPP_f","Reco","Reco_DT","CH4_f","CH4_f_RF","NEEgC_f","GPPgC_DT","GPPgC_f","RecogC","RecogC_DT","CH4gC_f","CH4mgC_f","CH4gC_f_RF","CH4mgC_f_RF","NEEcum","GPPcum_f","Recocum","CH4mgCcum","CH4cum_f_RF","CH4cum_f_RF_gC","co2","ch4","co2gC","ch4gC","ch4mgC"
"325",324,"BB1","11",0.192434962814,0.180589427008797,0.233149684306707,0.425584647120707,0.215311046635504,-0.00409651522426094,-0.00694397871778646,0.199682833253426,0.187391147187657,0.241931034016435,0.441613867269861,0.223420521895984,-0.0042508063736675,-4.2508063736675,-0.00720551673221317,-7.20551673221317,-72.8903785874345,357.226794587236,284.336415999802,12742.1231860982,12476.0212414002,12.4760212414002,NA,NA,NA,NA,NA
"326",325,"BB1","11",0.227239600910648,0.13794572362389,0.225674146344046,0.452913747254694,0.248746084547838,-0.00148407241514272,-0.00708990010706597,0.235798353239347,0.14314131135846,0.234173937391948,0.469972290631295,0.258114857076248,-0.00153996851858666,-1.53996851858666,-0.0073569341046985,-7.3569341046985,-72.6545802341951,357.460968524628,284.806388290433,12740.5832175796,12468.6643072955,12.4686643072955,NA,NA,NA,NA,NA
"327",326,"BB1","11",0.17956065922564,0.224790218354156,0.210244557017594,0.389805216243234,0.213458568338621,-0.00549159867617788,-0.0102892695478906,0.186323631894715,0.233256717138247,0.218163208013104,0.404486839907819,0.221498271856527,-0.00569843424871744,-5.69843424871744,-0.0106768045961424,-10.6768045961424,-72.4682566023004,357.679131732641,285.210875130341,12734.8847833309,12457.9875026993,12.4579875026993,NA,NA,NA,NA,NA
"328",327,"BB1","11",0.328765011138345,0.0995182950794028,0.0252303745624012,0.353995385700746,0.197149657010373,-0.00815414496305526,-0.0145881237096354,0.341147616517859,0.103266552145273,0.0261806513899195,0.367328267907779,0.204575101692012,-0.00846126267894378,-8.46126267894378,-0.0151375708010351,-15.1375708010351,-72.1271089857825,357.705312384031,285.578203398249,12726.423520652,12442.8499318983,12.4428499318983,NA,NA,NA,NA,NA
"329",328,"BB1","11",0.288812045140277,0.103106425696206,0.0881529504591087,0.376964995599386,0.227623582017367,-0.00427651079380273,-0.00415955732438715,0.299689862008441,0.106989826113628,0.0914731431852006,0.391163005193642,0.236196796610469,-0.00443758129634052,-4.43758129634052,-0.00431622289145287,-4.31622289145287,-71.8274191237741,357.796785527216,285.969366403442,12721.9859393556,12438.5337090068,12.4385337090068,-0.032653,0.00723,-0.033882842592,0.00750231072,7.50231072
"330",329,"BB1","11",0.468686142782987,0.0560170104905142,-0.03525278039389,0.433433362389097,0.272367927468651,-0.00312125427872032,0.013022169425868,0.486338737664766,0.0581268351736289,-0.0365805411146454,0.44975819655012,0.28262639308883,-0.00323881319987405,-3.23881319987405,0.0135126364151239,13.5126364151239,-71.3410803861093,357.760204986102,286.419124599992,12718.7471261558,12452.046345422,12.452046345422,-0.202810333333333,-0.063197,-0.210448981728,-0.065577251808,-65.577251808
"331",330,"BB1","11",0.179785197381042,0.802188117026397,0.296608098673452,0.476393296054494,0.613476080822397,0.00392309876105478,0.0121728961825087,0.186556627055201,0.83240173026608,0.307779546101889,0.49433617315709,0.636582043930491,0.00407085835279115,4.07085835279115,0.0126313761443267,12.6313761443267,-71.1545237590541,358.067984532204,286.91346077315,12722.8179845086,12464.6777215663,12.4646777215663,-0.325026666666667,0.0119766666666667,-0.33726847104,0.01242775584,12.42775584
"332",331,"BB1","11",0.196845676839055,0.597444268243183,0.285521969476131,0.482367646315185,1.05170942087392,0.00343234080602588,0.0103186193861285,0.204259672411521,0.619946409162294,0.29627586893448,0.500535541346,1.09132100450172,0.00356161649014404,3.56161649014404,0.0107072598666876,10.7072598666876,-70.9502640866426,358.364260401138,287.413996314496,12726.3796009987,12475.384981433,12.475384981433,NA,NA,NA,NA,NA
"333",332,"BB1","11",0.247167404679843,0.922442933412784,0.263312947010818,0.510480351690661,1.14533297839633,0.0103583222434394,0.00142439376923611,0.256476717809704,0.957185824056844,0.273230365847033,0.529707083656738,1.18847079969465,0.0107484580924163,10.7484580924163,0.00147804213616062,1.47804213616062,-70.6937873688329,358.637490766985,287.943703398152,12737.1280590911,12476.8630235691,12.4768630235691,NA,NA,NA,NA,NA
"334",333,"BB1","11",0.240369195592874,1.36513706163145,0.190425738482823,0.430794934075697,0.977424278422563,0.00801778923165051,-0.0151928462332379,0.249422460975684,1.41655358392074,0.19759793349704,0.447020394472724,1.01423798644507,0.0083197712452714,8.3197712452714,-0.0157650695937665,-15.7650695937665,-70.4443649078572,358.835088700482,288.390723792625,12745.4478303364,12461.0979539754,12.4610979539754,NA,NA,NA,NA,NA
"335",334,"BB1","11",0.352767189876564,0.879807551777773,0.0962607369628609,0.449027926839425,0.866411311905566,0.00930461128306622,-0.0170236887236632,0.366053813316075,0.912944623407931,0.0998863013598301,0.465940114675905,0.899043827557177,0.00965506016243163,9.65506016243163,-0.0176648689357513,-17.6648689357513,-70.0783110945411,358.934975001842,288.856663907301,12755.1028904988,12443.4330850396,12.4434330850396,NA,NA,NA,NA,NA
"336",335,"BB1","11",0.336759811999518,0.776130846255742,0.272682262752905,0.609442074752423,0.900345027461513,0.00973802216087119,-0.00197654096144097,0.349443533558668,0.805363038449118,0.28295256749723,0.632396101055899,0.934255622575824,0.0101047950275382,10.1047950275382,-0.00205098540021269,-2.05098540021269,-69.7288675609825,359.217927569339,289.489060008357,12765.2076855264,12441.3820996394,12.4413820996394,0.2191119,0.00699,0.2273645306016,0.00725327136,7.25327136
"337",336,"BB1","12",0.254213987339258,0.507320080873771,0.272099837196114,0.526313824535372,0.706335597373305,0.00889258961423842,0.00871221113912326,0.263788702958404,0.526427784399801,0.282348205464268,0.546136908422672,0.732939021312773,0.00922752010946909,9.22752010946909,0.0090403478594672,9.0403478594672,-69.4650788580241,359.500275774804,290.03519691678,12774.4352056358,12450.4224474989,12.4504224474989,0.5586913,0.012241,0.5797338491232,0.012702045024,12.702045024
"338",337,"BB1","12",0.699144116744956,0.352749003344829,-0.194130613167666,0.505013503577291,0.699985542054807,0.0107484502098228,0.0166204070570399,0.725476680758038,0.366034941806808,-0.201442348582013,0.524034332176027,0.726349797510759,0.0111532798385256,11.1532798385256,0.0172463980684363,17.2463980684363,-68.739602177266,359.298833426222,290.559231248956,12785.5884854744,12467.6688455673,12.4676688455673,0.335876166666667,0.0103795,0.348526606608,0.010770433488,10.770433488
"339",338,"BB1","12",0.285028177790023,0.381172035410659,0.308761738154088,0.593789915944111,1.05123268325784,0.0153362112275838,0.0146791241217708,0.295763479078306,0.395528498952366,0.320390940259924,0.61615441933823,1.09082631104007,0.0159138342872595,15.9138342872595,0.0152319986526932,15.2319986526932,-68.4438386981877,359.619224366481,291.175385668294,12801.5023197616,12482.90084422,12.48290084422,0.18716348,0.01790704,0.19421280531072,0.01858149075456,18.58149075456
"340",339,"BB1","12",0.648771336328711,0.479056910187736,0.00955280850632968,0.658324144835041,1.07270680697565,0.0056199239446459,0.00830671403580729,0.673206659940196,0.497100109653047,0.00991260548591208,0.683119265426108,1.11310923615358,0.00583159276009704,5.83159276009704,0.00861957811325194,8.61957811325194,-67.7706320382475,359.629136971967,291.85850493372,12807.3339125217,12491.5204223333,12.4915204223333,0.318819409090909,0.00352263636363636,0.330827423314909,0.00365531293963636,3.65531293963636
"341",340,"BB1","12",0.77446632625745,0.44181247072217,-0.166140849383821,0.608325476873629,0.722441646195515,0.0105250791301938,0.0189203590852135,0.803635825969611,0.45845289561945,-0.172398378335014,0.631237447634597,0.749651688357823,0.0109214957105534,10.9214957105534,0.019632975489799,19.632975489799,-66.9669962122779,359.456738593632,292.489742381354,12818.2554082323,12511.1533978231,12.5111533978231,0.5017117,0.01354335,0.5206081694688,0.0140534467344,14.0534467344
"342",341,"BB1","12",0.578053204105809,0.206791812612698,0.0570618328883615,0.63511503699417,0.484093401078538,0.0163337980286894,0.0162457920948611,0.59982499998525,0.214580419442943,0.0592110097622687,0.659036009747518,0.50232629493676,0.0169489941976419,16.9489941976419,0.016857673608322,16.857673608322,-66.3671712122927,359.515949603395,293.148778391102,12835.2044024299,12528.0110714314,12.5280110714314,0.639870448275862,0.0205388620689655,0.663970528839724,0.021312437769931,21.312437769931
"343",342,"BB1","12",0.489028524406616,0.121351378576329,0.0055822183886043,0.494610742795221,0.383444151012685,0.0139190897372678,0.004874857016625,0.507447294749867,0.125921956899028,0.0057924670619927,0.51323976181186,0.397886191516427,0.0144433383331322,14.4433383331322,0.00505846363129916,5.05846363129916,-65.8597239175428,359.521742070457,293.662018152914,12849.647740763,12533.0695350627,12.5330695350627,0.6093212,0.009718,0.6322706736768,0.010084018752,10.084018752
"344",343,"BB1","12",0.595832357949132,0.0723934740678463,-0.244124071646062,0.35170828630307,0.3866251839704,0.0148432033220846,-0.0110019877630816,0.618273787878928,0.0751201018751377,-0.253318760680539,0.364955027198389,0.401187034899462,0.0154022577320076,15.4022577320076,-0.0114163666301903,-11.4163666301903,-65.2414501296639,359.268423309776,294.026973180112,12865.049998495,12521.6531684325,12.5216531684325,NA,NA,NA,NA,NA
"345",344,"BB1","12",0.437271780240245,0.301547780977166,-0.252926864418891,0.184344915821354,0.370576597722479,0.0139269910272339,-0.012868080716658,0.453741184571213,0.31290527659989,-0.262453101840364,0.191288082730849,0.384533994699099,0.0144515372172836,14.4515372172836,-0.0133527441087702,-13.3527441087702,-64.7877089450927,359.005970207936,294.218261262843,12879.5015357123,12508.3004243237,12.5083004243237,NA,NA,NA,NA,NA
"346",345,"BB1","12",0.617429544666243,0.186875506940577,-0.495791701513534,0.121637843152709,0.352049667126766,0.0139019006496803,-0.0153686486116493,0.640684411036552,0.193913986033987,-0.51446520015934,0.126219210877212,0.365309265789428,0.0144255018357499,14.4255018357499,-0.0159474933929585,-15.9474933929585,-64.1470245340561,358.491505007776,294.34448047372,12893.9270375481,12492.3529309308,12.4923529309308,NA,NA,NA,NA,NA
"347",346,"BB1","12",0.528054139268766,0.164745937178592,-0.415128341144588,0.112925798124177,0.344174242153728,0.0116389775003013,-0.00462031199667013,0.547942770370185,0.170950928156487,-0.430763734985458,0.117179035384726,0.357137220810207,0.0120773479488727,12.0773479488727,-0.00479433142771272,-4.79433142771272,-63.5990817636859,358.060741272791,294.461659509105,12906.004385497,12487.5585995031,12.4875585995031,-0.0472295,0.0129,-0.049008351888,0.0133858656,13.3858656
"348",347,"BB1","12",0.509864104297086,0.357901943638285,-0.423250159248652,0.0866139450484331,0.307238717989753,0.011035063602562,-0.00617523740639757,0.529067625921331,0.371381962443478,-0.439191453246593,0.0898761726747373,0.318810557064119,0.0114506882380889,11.4506882380889,-0.00640782154807213,-6.40782154807213,-63.0700141377646,357.621549819544,294.55153568178,12917.455073735,12481.150777955,12.481150777955,0.525824,0.004643775,0.545628635136,0.0048186781416,4.8186781416
"349",348,"BB1","12",0.0512778204365079,0.0729669087707651,0.0492752760016001,0.100553096438108,0.33657524514244,0.00681093402777778,-0.0199094165030816,0.0532091482654285,0.0757151344227072,0.0511311799969243,0.104340328262353,0.349252015175485,0.007067461047,7.067461047,-0.0206592847662537,-20.6592847662537,-63.0168049894992,357.672680999541,294.655876010042,12924.522534782,12460.4914931887,12.4604914931887,NA,NA,NA,NA,NA
"350",349,"BB1","12",0.0408239608938056,0.221753151504626,0.0684565806937399,0.109280541587545,0.356020922939388,0.00900703353147069,-0.0196280388444792,0.0423615545569098,0.230105262202896,0.071034929348989,0.113396483905899,0.369430094980978,0.0093462744424,9.3462744424,-0.0203673092995176,-20.3673092995176,-62.9744434349423,357.74371592889,294.769272493948,12933.8688092244,12440.1241838892,12.4401241838892,NA,NA,NA,NA,NA
"351",350,"BB1","12",0.399121547950456,0.218997535857672,-0.282883171899207,0.11623837605125,0.373088398295404,0.0137058582103668,-0.0144695403197569,0.414154061932462,0.227245859048215,-0.293537683685618,0.120616378246844,0.387140399728802,0.0142220756540021,14.2220756540021,-0.0150145210863603,-15.0145210863603,-62.5602893730098,357.450178245205,294.889888872195,12948.0908848784,12425.1096628028,12.4251096628028,NA,NA,NA,NA,NA
"352",351,"BB1","12",0.555515071457411,0.0977469406725926,-0.443222468521686,0.112292602935725,0.373450475265801,0.013903234637145,-0.0163777238804948,0.576437991108783,0.101428481446085,-0.459915999576087,0.116521991532696,0.387516113966212,0.0144268860665184,14.4268860665184,-0.0169945744727297,-16.9945744727297,-61.983851381901,356.990262245629,295.006410863728,12962.517770945,12408.1150883301,12.4081150883301,NA,NA,NA,NA,NA
"353",352,"BB1","12",0.228437772615163,0.279956863208483,-0.125310525264056,0.103127247351107,0.364989065233087,0.0107453126138215,-0.0116113477835417,0.237041652882941,0.290501158504367,-0.130030220887601,0.10701143199534,0.378736013386026,0.0111500240681085,11.1500240681085,-0.012048677586461,-12.048677586461,-61.7468097290181,356.860232024741,295.113422295723,12973.6677950131,12396.0664107437,12.3960664107437,NA,NA,NA,NA,NA
"354",353,"BB1","12",0.449307451593794,0.0856738906236145,-0.346508684890922,0.102798766702873,0.371640411135418,0.0124473134438832,-0.0165635148822222,0.466230167450623,0.0889007120400623,-0.359559587998653,0.10667057945197,0.385637875580423,0.0129161290574337,12.9161290574337,-0.0171873631067462,-17.1873631067462,-61.2805795615674,356.500672436742,295.220092875175,12986.5839240705,12378.8790476369,12.3788790476369,NA,NA,NA,NA,NA
"355",354,"BB1","12",0.660575358507964,0.0733386301581031,-0.562343767410853,0.098231591097111,0.370847046476775,0.0134059982002872,-0.0142095281213976,0.685455268810808,0.0761008563243779,-0.583523883066616,0.101931385744193,0.384814629635276,0.0139109217165028,13.9109217165028,-0.0147447157885619,-14.7447157885619,-60.5951242927566,355.917148553676,295.322024260919,13000.494845787,12364.1343318484,12.3641343318483,NA,NA,NA,NA,NA
"356",355,"BB1","12",0.185583729392921,0.233484002415227,-0.0885371856040371,0.0970465437888835,0.375839914565271,0.0142140157220686,-0.0132611436367708,0.192573554976776,0.242277943882195,-0.0918718501626276,0.100701704814148,0.389995549107458,0.0147493724102246,14.7493724102246,-0.0137606113507062,-13.7606113507062,-60.4025507377799,355.825276703513,295.422725965733,13015.2442181972,12350.3737204976,12.3503737204976,NA,NA,NA,NA,NA
"357",356,"BB1","12",0.0642730633562105,0.0265399902066283,0.00494860988725228,0.0692216732434628,0.326609329750267,0.00695478860223239,-0.0265607678890625,0.0666938440144588,0.0275395923977708,0.00513499433004575,0.0718288383445045,0.338910743545981,0.00721673376014687,7.21673376014687,-0.0275611526508362,-27.5611526508361,-60.3358568937654,355.830411697843,295.494554804078,13022.4609519574,12322.8125678468,12.3228125678468,NA,NA,NA,NA,NA
"358",357,"BB1","12",-0.205093466395283,0.35497599909297,0.262335676574451,0.0572422101791682,0.3049364833902,0.00884001839607496,-0.0152883258264149,-0.212818106713595,0.368345815122808,0.272216287496951,0.0593981807833564,0.316421611100608,0.00917296884894473,9.17296884894473,-0.015864145330341,-15.864145330341,-60.548675000479,356.10262798534,295.553952984861,13031.6339208063,12306.9484225165,12.3069484225165,-0.515837888888889,-0.00559666666666667,-0.535266407136,-0.00580745952,-5.80745952
"359",358,"BB1","12",-0.016716303303953,0.328557070453188,0.29477327424581,0.278056970941857,0.307783072884674,0.00830239976118653,-0.000898034196840272,-0.017345906151593,0.340931843954736,0.305875614847004,0.288529708695411,0.319375414541802,0.00861510134579186,8.61510134579185,-0.000931857756830064,-0.931857756830064,-60.5660209066306,356.408503600187,295.842482693556,13040.2490221521,12306.0165647596,12.3060165647596,0.235670473684211,0.0126652631578947,0.244546766405053,0.0131422876294737,13.1422876294737
"360",359,"BB1","12",-0.1777247049169,0.338643650113607,0.501119421312205,0.323394716395304,0.29357951237566,0.00611781187678062,-0.0338180140016493,-0.18441852820289,0.351398324551486,0.519993583196508,0.335575054993617,0.304636891129777,0.00634823314330769,6.34823314330769,-0.0350917356810074,-35.0917356810074,-60.7504394348335,356.928497183384,296.17805774855,13046.5972552954,12270.9248290786,12.2709248290786,NA,NA,NA,NA,NA
"361",360,"BB1","12",0.138034007968783,0.128014906654552,0.28653492446518,0.424568932433962,0.338011728725587,0.00871383873803069,-0.0224137641008368,0.143232920844919,0.132836460098789,0.297326975860236,0.440559896705155,0.350742602476308,0.00904203676025987,9.04203676025987,-0.0232579561119307,-23.2579561119307,-60.6072065139886,357.225824159244,296.618617645255,13055.6392920557,12247.6668729667,12.2476668729667,NA,NA,NA,NA,NA
"362",361,"BB1","12",0.327751821977674,0.101181879279518,0.160263606653089,0.488015428630763,0.365309457262659,0.0100921906099034,-0.0119252224727823,0.340096266600641,0.104992793580701,0.166299775134071,0.506396041734712,0.379068472661,0.0104723028770348,10.4723028770348,-0.0123743740519972,-12.3743740519972,-60.2671102473879,357.392123934378,297.12501368699,13066.1115949327,12235.2924989147,12.2352924989147,NA,NA,NA,NA,NA
"363",362,"BB1","12",0.245997565992536,0.140980811714524,0.200939179469831,0.446936745462368,0.353612597402389,0.00859069913419914,0.00919439919280784,0.255262818318079,0.14629071300694,0.208507352725383,0.463770171043462,0.366931062270952,0.00891425922638961,8.91425922638961,0.00954069704400576,9.54069704400576,-60.0118474290698,357.600631287103,297.588783858033,13075.0258541591,12244.8331959587,12.2448331959587,NA,NA,NA,NA,NA
"364",363,"BB1","12",0.272277323997726,0.124624818289695,0.135243442700121,0.407520766697847,0.341367960358443,0.00984392474094391,0.0407190411198813,0.282532377128776,0.129318687445758,0.140337251725978,0.422869628854755,0.354225243217383,0.0102146863223868,10.2146863223868,0.0422526830846205,42.2526830846205,-59.7293150519411,357.740968538829,298.011653486888,13085.2405404815,12287.0858790433,12.2870858790433,NA,NA,NA,NA,NA
"365",364,"BB1","12",0.214092123607757,0.0891179986858869,0.164598984977512,0.378691108585269,0.332894147688475,0.00789655911903034,0.0107049486844045,0.22215568935132,0.0924745389883921,0.170798441147705,0.392954130499025,0.345432272867013,0.00819397512168949,8.19397512168949,0.011108139871654,11.108139871654,-59.5071593625897,357.911766979977,298.404607617387,13093.4345156032,12298.194018915,12.298194018915,NA,NA,NA,NA,NA
"366",365,"BB1","12",0.174935986998132,0.0392511602945038,0.228340752778904,0.403276739777037,0.346600477143064,0.0109184701704546,0.0459114162772377,0.18152477601243,0.040729515995836,0.236940978891569,0.418465754903999,0.35965483751418,0.0113297034309546,11.3297034309546,0.0476406238599036,47.6406238599036,-59.3256345865773,358.148707958868,298.823073372291,13104.7642190341,12345.8346427749,12.3458346427749,NA,NA,NA,NA,NA
"367",366,"BB1","12",-0.197270407344276,0.150747242016771,0.622951333875394,0.425680926531118,0.359348055435607,0.0110046111111111,0.0293593354797404,-0.204700399966491,0.156424986140091,0.646414172914477,0.441713772947986,0.372882540595533,0.011419088784,11.419088784,0.0304651254912494,30.4651254912494,-59.5303349865438,358.795122131783,299.264787145239,13116.1833078181,12376.2997682661,12.3762997682661,NA,NA,NA,NA,NA
"368",1,"BB2","1",0.498892891838297,0.269630404826864,0.215343472797753,0.71423636463605,0.857657309682667,NA,0.0191479929725604,0.517683193716495,0.279785764394263,0.223454169357207,0.741137363073702,0.889960114594554,NA,NA,0.0198691829798789,19.8691829798789,0.517683193716495,0.223454169357207,0.741137363073702,NA,19.8691829798789,0.0198691829798789,0.258613695652174,0.00269864365217391,0.268354121885217,0.00280028536668939,2.80028536668939
"369",2,"BB2","1",0.655682507784208,0.11221665473453,-0.0159198846173422,0.639762623166866,0.807938076450039,NA,0.0179127069933299,0.680378133757392,0.116443182818451,-0.0165194911515697,0.663858642605822,0.838368256161453,NA,NA,0.0185873711895266,18.5873711895266,1.19806132747389,0.206934678205638,1.40499600567952,NA,38.4565541694055,0.0384565541694055,0.582198692307692,0.0268818576923077,0.604126623854769,0.0278943359804308,27.8943359804308
"370",3,"BB2","1",0.582680726275517,0.216511985355158,0.120318017676183,0.7029987439517,0.797883021438762,NA,0.0148102138355056,0.604626813149958,0.224666692771575,0.124849675493939,0.729476488643897,0.827934487558232,NA,NA,0.0153680257294061,15.3680257294061,1.80268814062385,0.331784353699577,2.13447249432342,NA,53.8245798988116,0.0538245798988116,0.324883909090909,0.00717220545454545,0.337120336642909,0.00744233940078546,7.44233940078546
"371",4,"BB2","1",0.219504654709183,0.189969169110894,0.430311848749578,0.649816503458762,0.6842193667486,NA,0.0142819411180586,0.22777207802415,0.197124167896287,0.446519114220882,0.674291192245033,0.709989804977819,NA,NA,0.0148198561483292,14.8198561483292,2.030460218648,0.778303467920459,2.80876368656845,NA,68.6444360471408,0.0686444360471408,0.380765307692308,0.0165426121538462,0.395106452241231,0.0171656730980086,17.1656730980086
"372",5,"BB2","1",0.616668452966764,0.146093887897304,0.0102069490888103,0.626875402055574,0.64842183757161,NA,0.0145645954045156,0.639894653579304,0.151596368091068,0.0105913836192912,0.650486037198595,0.672843997661907,NA,NA,0.0151131563258313,15.1131563258313,2.6703548722273,0.78889485153975,3.45924972376705,NA,83.7575923729721,0.0837575923729721,0.3905146875,0.0057825814375,0.40522303269,0.006000376584762,6.000376584762
"373",6,"BB2","1",0.540950555900404,0.192123196483327,0.0463507884539024,0.587301344354307,0.626863730703543,NA,0.00782377654417969,0.561324917637837,0.199359324555675,0.0480965445502302,0.609421462188067,0.650473926256761,NA,NA,0.00811845126393967,8.11845126393967,3.23167978986514,0.83699139608998,4.06867118595512,NA,91.8760436369118,0.0918760436369118,NA,NA,NA,NA,NA
"374",7,"BB2","1",0.57932710224622,0.161351627190064,0.0221912519229396,0.601518354169159,0.497688141455941,NA,0.0139734903079314,0.601146878225221,0.167428774876551,0.0230270632353652,0.624173941460586,0.516433067615738,NA,NA,0.0144997878468893,14.4997878468893,3.83282666809036,0.860018459325345,4.6928451274157,NA,106.375831483801,0.106375831483801,0.556234,0.00853333333333333,0.577183997376,0.0088547328,8.8547328
"375",8,"BB2","1",0.362999823565534,0.115991926624897,0.209576258672223,0.572576082237757,0.388250475440382,NA,0.00644418705163281,0.376671848920307,0.120360646549297,0.217469738878853,0.59414158779916,0.402873541347369,NA,NA,0.00668690091274551,6.68690091274551,4.20949851701067,1.0774881982042,5.28698671521486,NA,113.062732396547,0.113062732396547,0.0553097677419355,0.00164672025806452,0.0573929548341677,0.00170874232986426,1.70874232986426
"376",9,"BB2","1",0.509813243380424,0.152482785255659,0.0320345349078369,0.541847778288261,0.383137609879868,NA,0.0112931199839536,0.529014849379105,0.158225896879528,0.0332410836306057,0.56225593300971,0.397568104818384,NA,NA,0.0117184640550292,11.7184640550292,4.73851336638977,1.1107292818348,5.84924264822457,NA,124.781196451576,0.124781196451576,0.290745380952381,0.00160590476190476,0.301696014980571,0.00166638955885714,1.66638955885714
"377",10,"BB2","1",0.536778089213923,0.13379902953458,0.0949010938684916,0.631679183082415,0.545936693005717,NA,0.00773295226264844,0.556995299166077,0.138838436182971,0.0984754486679545,0.655470747834031,0.566498852611084,NA,NA,0.00802420617666883,8.02420617666883,5.29550866555585,1.20920473050276,6.50471339605861,NA,132.805402628245,0.132805402628245,0.561738,0.000884,0.582895300032,0.000917294976,0.917294976
"378",11,"BB2","1",0.620677503583377,0.127185825924367,0.0899209049871246,0.710598408570501,0.648231291130641,NA,0.00749251835020747,0.644054701078341,0.131976152871982,0.0933076859525596,0.7373623870309,0.672646274479785,NA,NA,0.00777471656134968,7.77471656134968,5.93956336663419,1.30251241645532,7.24207578308951,NA,140.580119189594,0.140580119189594,0.672822066666667,-0.00504502666666667,0.6981632369856,-0.00523504255104,-5.23504255104
"379",12,"BB2","1",0.630822058330591,0.145704598462897,0.0816748690743426,0.712496927404934,0.599293342077994,NA,0.0141715208939809,0.654581340335555,0.151192416459403,0.0847510713431586,0.739332411678713,0.62186512651402,NA,NA,0.0147052770569318,14.7052770569318,6.59414470696974,1.38726348779848,7.98140819476822,NA,155.285396246526,0.155285396246526,0.261466666666667,-0.00725666666666667,0.2713145472,-0.00752998176,-7.52998176
"380",13,"BB2","1",0.373073828560501,0.185949796330003,0.15241298046426,0.525486809024761,0.350687867099031,NA,0.000836827242904917,0.387125281239404,0.192953409458976,0.158153462960466,0.545278744199869,0.363896174925449,NA,NA,0.000868345504181688,0.868345504181688,6.98126998820915,1.54541695075894,8.52668693896809,NA,156.153741750708,0.156153741750708,0.258179536585366,-0.00277924390243902,0.267903610651317,-0.00288392134478049,-2.88392134478049
"381",14,"BB2","1",0.199599538867631,0.1035377668463,0.0364156432416819,0.236015182109313,0.100881815839885,NA,0.00357964716838542,0.207117255899541,0.107437413296799,0.0377872020287366,0.244904457928278,0.104681428551678,NA,NA,0.00371447099933549,3.71447099933548,7.18838724410869,1.58320415278768,8.77159139689637,NA,159.868212750043,0.159868212750043,0.184827068965517,0.00402986206896552,0.191788395691034,0.00418164279393103,4.18164279393103
"382",15,"BB2","1",0.2768104767604,0.0687057083711476,-0.0356807579731095,0.241129718787291,0.123024400245483,NA,-5.49477821128499e-05,0.287236266557104,0.0712934401712385,-0.0370246380414087,0.250211628515696,0.127657991256329,NA,NA,-5.70173353783483e-05,-0.0570173353783483,7.47562351066579,1.54617951474627,9.02180302541206,NA,159.811195414665,0.159811195414665,0.321618161290323,-0.00497716129032258,0.333731587717161,-0.00516462109316129,-5.16462109316129
"383",16,"BB2","1",0.352401010322518,0.14819552561105,-0.0575685328600911,0.294832477462427,0.213087378651694,NA,0.00257835206441059,0.365673841975305,0.153777161887664,-0.0597367940817335,0.305937047893571,0.221113101681231,NA,NA,0.00267546311656455,2.67546311656455,7.8412973526411,1.48644272066454,9.32774007330563,NA,162.48665853123,0.16248665853123,0.4035518,0.00361493333333333,0.4187511749952,0.0037510861824,3.7510861824
"384",17,"BB2","1",0.489290964134144,0.204584313145634,-0.232550553935587,0.256740410198558,0.196405247698194,NA,0.00378048905720226,0.507719619007293,0.212289776715952,-0.241309337999016,0.266410281008276,0.203802654947499,NA,NA,0.00392287739705272,3.92287739705272,8.34901697164839,1.24513338266552,9.59415035431391,NA,166.409535928282,0.166409535928282,NA,NA,NA,NA,NA
"385",18,"BB2","1",0.551481173655342,0.102092835130457,-0.286099326663428,0.265381846991913,0.255190840156632,NA,0.00994401387495485,0.572252160579896,0.105938059672811,-0.29687497170288,0.275377188877017,0.264802347960291,NA,NA,0.0103185452135412,10.3185452135412,8.92126913222829,0.948258410962641,9.86952754319092,NA,176.728081141823,0.176728081141823,NA,NA,NA,NA,NA
"386",19,"BB2","1",-0.560441898274174,0.107879294346935,0.808366092627934,0.247924194353759,0.299820548231216,NA,0.000123486247378471,-0.581550381930772,0.111942460089218,0.838812393140672,0.257262011209899,0.311112989359796,NA,NA,0.000128137233399734,0.128137233399734,8.33971875029751,1.78707080410331,10.1267895544008,NA,176.856218375223,0.176856218375223,NA,NA,NA,NA,NA
"387",20,"BB2","1",-0.298039765940148,0.160939781689842,0.512545461725067,0.214505695784919,0.310394935452948,NA,-0.00453717830263716,-0.309265135684518,0.167001417627409,0.53184997399548,0.222584838310962,0.322085650301848,NA,NA,-0.00470806658622768,-4.70806658622768,8.03045361461299,2.31892077809879,10.3493743927118,NA,172.148151788995,0.172148151788995,NA,NA,NA,NA,NA
"388",21,"BB2","1",0.568792934564717,0.487657719337682,-0.27486385309955,0.293929081465168,1.54727949462818,NA,-0.00835690098710157,0.590215951652163,0.506024859678816,-0.285216325262691,0.304999626389472,1.60555622951385,NA,NA,-0.00867165530587977,-8.67165530587977,8.62066956626516,2.0337044528361,10.6543740191013,NA,163.476496483116,0.163476496483116,NA,NA,NA,NA,NA
