"","jday","Site","month","TS.5_mean","TS.10_mean","TS.30_mean","RH_mean","PARin_mean","SWin_mean","VPD_mean","Ta_mean","WTH._mean","SWC_mean","Precip_mean","TS.5_min","TS.10_min","TS.30_min","RH_min","PARin_min","SWin_min","VPD_min","Ta_min","WTH._min","SWC_min","Precip_min","TS.5_max","TS.10_max","TS.30_max","RH_max","PARin_max","SWin_max","VPD_max","Ta_max","WTH._max","SWC_max","Precip_max"
"383",192,"BB1","Jul",17.2334168958333,17.0497878958333,NA,81.318748875,712.024793601633,287.183681416667,0.393389696627567,16.023085625,1.6838584522083,81.1265255625,0,16.754364,16.751314,NA,63.530716,0,0,0.0242562238559759,10.63653,1.39378994599997,80.997452,0,17.9671,17.323215,NA,98.119392,2293.20743780823,919.768188,0.894620858178331,20.788794,1.94219908599996,81.292206,0
"384",192,"BB2","Jul",18.2464881597222,17.4632349791667,16.5155589652778,77.747729375,580.4818153125,270.523797604167,0.454746569987119,14.5519370416667,-6.15375229166667,63.4028307083333,0,14.16269,15.7111,15.987007,57.298279,-1.431334,-2.518417,-0.0147502081328024,6.549798,-6.454498,62.3297,0,22.9054233333333,19.403524,17.04102,101.361504,1755.402954,823.158081,1.0087549137028,20.21093,-5.830002,64.420212,0
"385",193,"BB1","Jul",17.0574324166667,16.988249,NA,91.6311993333333,265.326757503912,99.4526922291667,0.14704530717043,14.79561475,1.62830846462498,81.1080506458333,0.0416666666666667,16.999937,16.758793,NA,79.724373,0,0,0.0216405803788586,11.616402,1.41105997599999,80.994972,0,17.795935,17.23362,NA,98.70256,871.941607637122,338.273224,0.380376483298472,16.503099,1.85078994599996,81.182739,0.5
"386",193,"BB2","Jul",16.8082852430556,16.7331804375,16.2568307152778,90.7878515208333,198.552528541667,91.7523737916667,0.155756609413497,13.5393639166667,-6.434937,62.309255,0.05625,14.8112266666667,16.0081536666667,15.9726,74.40358,-1.456333,-1.880823,-0.00866667827968921,8.693711,-6.603897,61.805199,0,18.3641733333333,17.4918796666667,16.65979,100.731003,678.145874,322.398804,0.459662366902649,15.81799,-6.267197,62.516811,0.6
"387",194,"BB1","Jul",17.1468281875,16.7790772291667,NA,79.0406906666667,794.133566259303,325.271475916667,0.456922947362389,16.3260977083333,1.47584618112498,81.1169989375,0,16.566347,16.549465,NA,56.232273,0,0,0,10.687988,1.11960182799999,80.957764,0,17.817474,17.191177,NA,100,2230.76076073396,913.411194,1.0254811103569,20.568058,1.77222250599999,81.268341,0
"388",194,"BB2","Jul",17.5459443333333,16.8148966805556,16.0774792847222,75.4834239583333,615.006141541667,288.3332094375,0.515159060295839,15.4233443333333,-6.62342483333333,61.6383142916667,0,13.92369,15.499393,15.5555463333333,49.078869,-1.031998,-2.819297,-0.0153015611092658,7.96388,-6.993896,60.564072,0,21.5962993333333,18.616663,16.7347263333333,101.319901,1714.578979,825.214905,1.15649453386303,20.078609,-6.298897,62.57309,0
"389",195,"BB1","Jul",17.210709375,16.856153875,NA,77.186930375,781.370107109197,317.7889043125,0.535144883034335,16.410424,1.00886747187498,80.9751896041667,0,16.515779,16.536367,NA,49.785263,0,0,0,8.133686,0.750729707999994,80.818062,0,17.906096,17.201954,NA,100,2252.409351099,908.389832,1.37705449028055,22.612274,1.21452164199997,81.155594,0
"390",195,"BB2","Jul",17.3083345694444,16.7083980069444,15.9516902430556,73.4383285208333,617.237507083333,288.4429364375,0.59073931492303,15.025499625,-7.26265222916667,59.6984458125,0,13.3712266666667,14.9798666666667,15.2049833333333,45.42638,-1.472953,-4.011847,-0.00688993440286573,5.090732,-7.555603,58.35741,0,21.9738763333333,18.4674233333333,16.505824,100.759598,1710.093018,814.892883,1.46030063458242,22.20853,-6.989998,60.779579,0
"391",196,"BB1","Jul",17.583654375,16.8881233125,NA,77.86120875,819.962222028174,326.630789458333,0.579047470076875,17.4654672916667,0.605949251749968,80.8546199375,0,16.518984,16.532087,NA,46.656013,0,0,0,8.127493,0.297501785999998,80.707695,0,18.059628,17.325401,NA,100,2224.1395404997,890.885254,1.61435157423731,24.245514,0.849690315999965,81.045853,0
"392",196,"BB2","Jul",17.5614275486111,16.7846410694444,15.8900823402778,73.9986914791667,644.677757041667,297.788199854167,0.654311541594333,16.0022899583333,-7.86843754166667,57.1936897083333,0,12.99161,14.7357233333333,15.1382333333333,41.004829,-1.439657,-3.723787,-0.0101621436413783,5.037812,-8.146698,55.684769,0,22.7304573333333,18.865033,16.607286,101.150299,1723.535034,808.557373,1.74556977136624,23.87001,-7.568298,58.363251,0
"393",197,"BB1","Jul",17.8471057083333,17.1513351666667,NA,80.922404875,820.893785155901,320.381745770833,0.500806127841232,18.6697250416667,0.240787667083296,80.6763469166667,0,16.900238,16.785618,NA,59.055557,0,0,0.00877394124514156,11.431162,-0.0670882440000469,80.484634,0,18.436146,17.637712,NA,99.399391,2195.52315600803,853.599731,1.26572636972375,25.10919,0.480306355999971,80.874542,0
"394",197,"BB2","Jul",18.7631696597222,17.6143581666667,16.3615353402778,77.5453829791667,646.1412721875,290.69179225,0.570188739267817,17.3986751458333,-8.42989322916667,54.760069625,0,13.8787166666667,15.399433,15.5235936666667,54.161789,-1.439719,-1.988985,-0.0118673226802589,9.078319,-8.7006,53.576809,0,24.549207,20.275426,17.421026,100.941902,1722.552002,777.407227,1.36547178659572,24.590269,-8.155602,55.681911,0
"395",198,"BB1","Jul",18.0642080833333,17.4211377083333,NA,89.029750625,525.642814811133,207.251396479167,0.268717008825818,18.2033860833333,0.0352248398333105,80.4934231666667,0,17.450869,17.203791,NA,70.965408,0,0,1.74164675113971e-05,14.14806,-0.16025135000001,80.360672,0,18.28895,17.704433,NA,99.998978,1974.77406659627,790.265564,0.828002214968742,23.383606,0.205346821999967,80.609879,0
"396",198,"BB2","Jul",18.9390167013889,17.9500429097222,16.7645787708333,86.495041875,411.085844020833,189.743657270833,0.313538445564751,17.3390988333333,-8.8231331875,53.30362825,0,15.326233,16.394257,16.2180463333333,64.830307,-1.290071,-1.213726,-0.00765565776363339,12.98599,-9.037201,52.75045,0,24.14776,19.912557,17.3019073333333,100.502098,1581.785034,713.812683,0.96550542268219,22.629959,-8.691704,53.644112,0
"397",199,"BB1","Jul",17.7959260416667,17.5859707916667,NA,80.2103697291667,675.414250806406,269.060291104167,0.464151261298091,18.4368474375,-0.336605041291693,80.3489676041667,0,17.722681,17.41024,NA,58.907452,0,0,0.0504642443962517,13.219677,-0.629976972000009,80.205658,0,18.616028,17.927933,NA,96.685104,2241.79901197702,894.871582,1.1002078034134,22.713135,-0.0686018280000553,80.463142,0
"398",199,"BB2","Jul",19.320996,18.3038731597222,17.0872725763889,75.4859093541667,546.311086354167,250.777700916667,0.550856906972057,17.5698013125,-9.36132741666667,52.4536455625,0,16.50772,17.1911863333333,16.6187863333333,53.260269,-1.12352,-2.654098,0.0250315202343698,9.744616,-9.699997,51.89632,0,24.0623603333333,19.988986,17.736254,97.925018,1790.209961,816.377808,1.22890469419154,21.92041,-9.0289,52.741741,0
"399",200,"BB1","Jul",18.1441425416667,17.4717412291667,NA,79.310359,825.960218349973,322.973060166667,0.57109469726558,18.3439406875,-0.784831536250029,80.2212043125,0,17.165451,17.113848,NA,54.813557,0,0,0,9.638639,-1.08345898600004,80.069847,0,18.518696,17.821877,NA,100,2209.62927980354,867.725586,1.39251757892302,24.771845,-0.525099128000022,80.402588,0
"400",200,"BB2","Jul",18.5644835069444,17.7644888125,16.7776821666667,74.9080984583333,641.712241208333,292.454123979167,0.66246515625608,17.0821928541667,-10.0007475,51.6256775833333,0,14.06586,15.8614433333333,15.9488433333333,49.305691,-1.406356,-2.368142,-0.00838816745341127,6.150398,-10.303299,51.016361,0,24.0357766666667,19.7713966666667,17.4500496666667,100.797302,1712.082031,788.78833,1.50388669606652,24.22776,-9.698303,52.076752,0
"401",201,"BB1","Jul",18.6517686666667,17.6931733333333,NA,79.3613926041667,730.330844305516,285.6080855,0.54910013917698,20.53371575,-1.11903352262502,80.0253573125,0,17.722477,17.486641,NA,63.909931,0,0,0.0484549647253983,14.525525,-1.36535669400001,79.879059,0,18.751688,18.083244,NA,97.071686,2037.70287913144,800.544983,1.1584632383211,25.231583,-0.891199086000029,80.161903,0
"402",201,"BB2","Jul",19.0026538888889,18.1261703263889,17.0659145208333,75.177809625,564.693821625,258.051555020833,0.640642496398666,19.5643708125,-10.5463860208333,50.7213768333333,0,15.250433,16.69727,16.4036333333333,57.85844,-0.391183,-2.075831,0.00980334522418152,11.79642,-10.805,50.18763,0,23.69986,19.7123736666667,17.6748663333333,99.291077,1595.600952,729.235229,1.30671602492511,24.65159,-10.268898,51.095451,0
"403",202,"BB1","Jul",19.0041243333333,18.0754201458333,NA,77.6714185625,827.181466465165,322.532379104167,0.67400516667184,22.0756734583333,-1.50165140287502,79.7554211875,0,18.148661,17.78442,NA,56.926922,0,0,0.136533526291358,17.505802,-1.80670901400003,79.522591,0,19.426493,18.57929,NA,93.170273,2215.13160649039,867.228821,1.55551826686289,27.61537,-1.24248767400002,79.947586,0
"404",202,"BB2","Jul",20.3823346111111,18.9486394583333,17.5302723194444,72.9414134791667,642.272183291667,290.220563979167,0.778711510610413,21.2539972916667,-11.1114142916667,49.7855731458333,0,16.500423,17.1166963333333,16.832293,51.23806,-0.424475,-2.336372,0.101149674409353,15.63238,-11.430603,49.04496,0,25.7481896666667,21.065487,18.4444236666667,94.30014,1745.31604,785.672424,1.73533680776615,27.35627,-10.800598,50.276211,0
"405",203,"BB1","Jul",18.9899259791667,18.406219875,NA,81.9409403958333,810.931047011266,315.072994854167,0.495879688492999,20.3599060208333,-1.86118958350003,79.3986479791667,0,18.506399,18.136566,NA,60.011837,0,0,0.058191800260044,16.255325,-2.168028752,79.171257,0,19.659784,18.805731,NA,96.848808,2248.22003075632,873.855896,1.3236648534581,25.766731,-1.61888749800005,79.587433,0
"406",203,"BB2","Jul",20.726347375,19.4014635902778,17.9681773888889,77.6705141666667,627.751308791667,284.880735625,0.580780608484288,19.544378,-11.6866478125,48.701469125,0,16.4427963333333,17.505537,17.218977,53.537312,-0.499382,-1.683965,0.0528445031888744,14.70228,-12.001099,48.016861,0,26.486393,21.5952566666667,18.8511333333333,96.939796,1745.258057,792.187988,1.46003343393086,25.00737,-11.400002,49.17609,0
"407",204,"BB1","Jul",18.5396244375,18.4921949166667,NA,86.7988413333333,626.638229775533,246.904294166667,0.304098117757682,18.1394043958333,-2.17864021583335,79.1514799166667,0,18.618179,18.287308,NA,72.069962,0,0,0.0293015264417523,15.047466,-2.44625857800003,79.005081,0,19.361633,18.683889,NA,98.296082,2232.10795240725,869.161011,0.748537668560307,22.422186,-1.98774865000001,79.266579,0
"408",204,"BB2","Jul",20.1083642847222,19.1783213680556,18.0633659583333,82.8527834791667,490.7052290625,225.784195708333,0.3788379319433,17.4008693541667,-12.2484898333333,47.7322480208333,0,17.0702433333333,17.8935063333333,17.5879166666667,64.57235,-0.532672,-1.758102,0.0133113809474055,13.83091,-12.588303,47.065861,0,25.5065473333333,20.88997,18.612866,99.157463,1855.729004,857.703674,0.934330573138752,21.970461,-11.995003,48.08794,0
"409",205,"BB1","Jul",17.9800646875,18.2300439166667,NA,84.2879409791667,530.605462476673,208.520091270833,0.312352854971539,16.7768517916667,-2.52171135354169,79.0650348958333,0,18.268255,17.996441,NA,73.069122,0,0,0.103485330988203,14.786035,-2.72824037400005,78.989731,0,19.018265,18.498491,NA,93.94426,1864.35403882503,740.077393,0.625090548370153,19.938751,-2.33185502600003,79.154694,0
"410",205,"BB2","Jul",19.3132549027778,18.678800875,17.8440059305556,79.464055375,436.3675499375,204.830510333333,0.390534699723284,16.0706893125,-12.8412415,46.7366225,0,16.9974966666667,17.74035,17.5404433333333,66.64225,-0.449444,-2.012285,0.118967467980507,14.10729,-13.199402,46.10041,0,24.1912166666667,20.09028,18.2437603333333,92.626518,1673.928955,780.381226,0.753111646349689,19.52957,-12.585602,47.0937,0
"411",206,"BB1","Jul",17.3571110833333,17.7685345208333,NA,81.5998951041667,576.227669281803,228.693812645833,0.374954863168343,16.3596305833333,-2.82851914137502,79.0152620625,0,17.662968,17.597672,NA,63.492107,0,0,0.0390081595239463,11.162663,-3.08480091400003,78.739563,0,18.362843,18.026531,NA,97.058327,2481.20072749393,970.358765,0.896498676607071,20.80567,-2.62780091400003,79.142303,0
"412",206,"BB2","Jul",19.1343963958333,18.4312574166667,17.6540246458333,76.5380122291667,501.770692416667,233.781641125,0.457133078728672,15.649034375,-13.4946118541667,45.8136086041667,0,15.8216963333333,17.07632,17.0489973333333,58.3241,-0.424468,-2.747169,0.0398454918993697,8.766344,-13.898338,45.2948,0,25.125637,20.2731603333333,18.2757563333333,96.472038,1951.061035,890.552795,0.9872797791308,20.22304,-13.188904,46.114792,0
"413",207,"BB1","Jul",17.4118892916667,17.287963875,NA,78.6624031458333,789.828806152309,309.2149020625,0.543784343729851,16.4314545,-3.18508853575003,78.7126738541667,0,16.739044,16.9027,NA,46.049969,0,0,0,7.185027,-3.51908161600005,78.138023,0,18.067312,17.716805,NA,100,2212.34802583028,868.850159,1.60952901753256,24.130213,-2.90200000000004,78.998604,0
"414",207,"BB2","Jul",17.8071672083333,17.4827599513889,16.8950276944444,75.0425601666667,627.5686303125,290.337588520833,0.605084354243335,14.925392875,-14.2841633125,45.4122855208333,0,13.1627433333333,15.6011936666667,16.069847,43.35791,-1.339783,-4.253262,-0.00662655109862581,4.145544,-14.702232,45.216801,0,23.7578866666667,19.338917,17.56586,100.786102,1708.994019,793.85498,1.65433230865148,23.726959,-13.892227,45.610958,0
"415",208,"BB1","Jul",17.9897788958333,17.2132591458333,NA,74.7056353541667,815.437640819405,318.221646354167,0.823427963021863,19.8951810208333,-3.58970839537503,77.91764275,0,16.778904,16.858465,NA,47.57093,0,0,0,9.125049,-3.90714773600001,77.418884,0,18.323442,17.701509,NA,100,2201.90370283414,861.304382,1.98047905097052,28.07988,-3.28561311200002,78.277725,0
"416",208,"BB2","Jul",18.3705194027778,17.6910755416667,16.8665777013889,69.6759467083333,635.808730083333,289.5683449375,0.930398808816906,18.5077089166667,-15.0915476875,45.354347875,0,13.2688233333333,15.5566566666667,15.9238566666667,41.842091,-1.398041,-2.658338,-0.00289171164596431,6.036922,-15.544456,45.21883,0,24.1164733333333,19.7300873333333,17.7410666666667,100.307701,1737.599976,783.821106,2.16716739387761,27.76203,-14.696114,45.51141,0
"417",209,"BB1","Jul",18.4576750833333,17.5743352291667,NA,77.1623010833333,803.397775762802,313.098468875,0.837673290679254,22.118388625,-3.95510367841669,77.1725313958333,0,17.414698,17.248037,NA,48.965263,0,0,0,12.458273,-4.282191184,76.799644,0,19.012327,18.197325,NA,100,2187.9396268066,856.750427,2.1674032894553,30.019962,-3.63939143600004,77.537102,0
"418",209,"BB2","Jul",20.0722510902778,18.7238444097222,17.4057659861111,72.9327322291667,627.747494729167,281.920950520833,0.95208363810131,20.8063469166667,-15.9084332708333,45.305086375,0,14.7880733333333,16.3981,16.3696366666667,42.168041,-1.564682,-3.615805,-0.0110405458032108,10.19172,-16.400009,45.192638,0,26.408397,21.2426103333333,18.6397533333333,100.873199,1728.009033,773.585571,2.35378502704629,29.620399,-15.477791,45.43819,0
"419",210,"BB1","Jul",17.8906725,18.0080496875,NA,80.5238257708333,710.472026624961,277.120777625,0.491739010525322,18.7035490416667,-4.29307088779169,76.7585204166667,0,18.118341,17.834742,NA,53.937233,0,0,0.0353358376934699,12.562489,-4.54771184000003,76.569176,0,18.93379,18.277365,NA,97.951637,2330.84157734869,904.47583,1.32934223688032,24.217476,-4.02834322200005,76.919495,0
"420",210,"BB2","Jul",19.6419169583333,18.7424940972222,17.6943937222222,75.8429802708333,558.255255333333,255.009619854167,0.577745045944496,17.748640625,-16.7522033958333,45.2933364166667,0,15.8777666666667,17.146237,17.0853633333333,48.364868,-1.023732,-3.217495,0.0553166261672938,10.27211,-17.199997,45.14872,0,25.1364803333333,21.0619766666667,18.769164,96.706673,1853.04895,833.335999,1.44969486693904,23.51984,-16.31501,45.378422,0
"421",211,"BB1","Jul",17.9854799166667,17.6724485833333,NA,73.0812739375,807.520620843219,312.415073104167,0.845998911605623,19.2699405208333,-4.66852087537503,76.5745907916667,0,17.152731,17.228453,NA,47.49794,0,0,0,8.218002,-5.00419908600003,76.403351,0,18.722464,18.093657,NA,100,2197.82558298929,850.415283,1.99131240732443,28.293251,-4.36439817200005,76.785378,0
"422",211,"BB2","Jul",18.8359823402778,18.0826530694444,17.1595531944444,69.4006907916667,631.139371270833,284.577788916667,0.913389660419407,17.6541827083333,-17.6876746875,45.3379315833333,0,13.1834366666667,15.627153,16.0862196666667,41.023338,-1.439646,-4.443978,-0.0092385132133448,5.070282,-18.250557,45.1493,0,25.9438896666667,20.8739096666667,18.2979963333333,101.054199,1708.469971,772.747192,2.2008054000278,28.06419,-17.198891,45.476398,0
"423",212,"BB1","Jul",18.3464465208333,17.6877597916667,NA,71.6431206041667,783.564141495999,309.499290604167,1.03309947619465,21.5018414375,-5.10113145183336,76.3132211458333,0,17.349186,17.323147,NA,36.601051,0,0,0,10.072473,-5.46094499400004,76.027748,0,18.782875,18.136717,NA,100,2148.55062105786,847.679443,2.72222731643091,30.40764,-4.818874618,76.58242,0
"424",212,"BB2","Jul",18.8763884444444,18.0884784375,17.1774437847222,67.093544875,615.323797958333,279.757033833333,1.15231558583632,20.3450681875,-18.7513996666667,45.3685713541667,0,13.6624366666667,15.9160196666667,16.16684,33.624359,-1.439728,-2.973949,-0.0127612883778816,6.706711,-19.307228,45.24416,0,24.4044233333333,20.0959003333333,18.0845366666667,101.269798,1699.297974,767.242981,2.84621477014579,30.18786,-18.22612,45.516071,0
"425",213,"BB1","Jul",17.9581720625,17.9653436458333,NA,76.7880069375,487.774779545288,191.698201020833,0.566575055412574,19.5740268541667,-5.39600775037502,76.0929697083333,0,18.023533,17.781441,NA,60.408955,0,0,0.0661670967431077,16.021463,-5.65103597200005,76.016762,0,18.732079,18.163544,NA,96.44857,1947.51450167989,770.120056,1.16625955115667,23.79641,-5.18700000000001,76.159393,0
"426",213,"BB2","Jul",19.0473862708333,18.2862862152778,17.4351458472222,72.1583472916667,389.837072895833,177.119235583333,0.639715890493927,18.6808948333333,-19.6898782708333,45.3501676458333,0,16.0366496666667,17.116567,16.70298,54.998631,-0.441121,-2.02286,0.0968475251998746,14.30319,-20.210007,45.269772,0,23.9314333333333,20.0477033333333,17.9053196666667,94.198029,1528.567017,696.869202,1.28310843074852,23.25555,-19.301117,45.414268,0
"427",214,"BB1","Aug",17.7252744166667,17.6952363125,NA,84.9547092291667,756.731163596709,299.040486375,0.366185165826288,17.728491125,-5.75623445862502,76.0444053541667,0,17.449488,17.387436,NA,65.465454,0,0,2.12459533192213e-06,10.918161,-6.06901731200003,75.885315,0,18.595917,18.003107,NA,99.999863,2139.29965414451,842.873047,0.965342824383366,22.92778,-5.47812728000002,76.211243,0
"428",214,"BB2","Aug",18.7922904097222,18.1008316458333,17.2532915972222,81.9611700208333,598.805377729167,272.914347416667,0.421869899030009,16.4353443125,-20.7603765208333,45.3091768333333,0,13.9656566666667,16.28351,16.4893533333333,60.310669,-1.4481,-2.870154,-0.014882893117127,8.611428,-21.367783,45.199039,0,24.9372066666667,20.311063,18.2550803333333,101.1717,1698.515991,768.91748,1.05847319799688,22.16013,-20.20723,45.439941,0
"429",215,"BB1","Aug",17.9539598125,17.5286328958333,NA,81.6440511041667,644.747628159869,248.8591176875,0.45466692582898,18.5735523333333,-6.05824631708336,75.8836370833333,0,17.254444,17.229143,NA,60.990147,0,0,0.0025819411073824,12.074167,-6.30053991,75.767883,0,18.216463,17.828976,NA,99.822151,2012.51351433277,781.169189,1.06090651461176,23.357904,-5.82680091400005,76.036301,0
"430",215,"BB2","Aug",18.574215,17.8293119444444,17.0152737013889,78.1567030833333,510.377600708333,229.902889479167,0.519885571393182,17.3405873541667,-21.8493942083333,45.3397497708333,0,13.6612666666667,15.7683333333333,16.1539063333333,55.04311,-1.464686,-1.162889,-0.0176514316391073,8.93898,-22.489449,45.219421,0,24.1469763333333,20.008517,18.16571,101.420097,1559.187988,698.502319,1.18207477918861,22.5128,-21.300011,45.47348,0
"431",216,"BB1","Aug",18.0520346875,17.5908947291667,NA,84.8338175208333,748.091701947349,292.149157520833,0.411964113117612,19.3600618958333,-6.42841441291669,75.7094654791667,0,17.497311,17.330597,NA,65.916916,0,0,0.00487125727941277,14.442538,-6.74080091400003,75.48793,0,18.723354,18.053326,NA,99.721474,2144.50216873521,837.249939,1.07053037743592,24.867075,-6.13985505400001,75.881859,0
"432",216,"BB2","Aug",19.5304571458333,18.4527515902778,17.3927647013889,81.9203412083333,588.307259541667,261.792940229167,0.472022586213713,18.0027813541667,-22.962157,45.2463195833333,0,14.8977733333333,16.608157,16.5702696666667,59.110489,-2.18061,-3.153992,-0.0209546856641629,11.95508,-23.699997,45.0961,0,25.6262,20.9160963333333,18.3836906666667,101.426399,1711.682007,762.279114,1.23662443701518,24.32568,-22.305557,45.390949,0
"433",217,"BB1","Aug",17.9214873541667,17.7044753333333,NA,81.9953650208333,755.196406989271,296.286234333333,0.559792610654636,19.7978810416667,-6.73274379454169,75.0480011666667,0,17.517199,17.402449,NA,49.173862,0,0,0,12.022311,-7.06345753800002,74.3536,0,18.808201,18.114843,NA,100,2137.69685631903,837.983154,1.81716527061475,27.076372,-6.46660182800002,75.572266,0
"434",217,"BB2","Aug",19.2019681875,18.3029806319444,17.3102775,78.7437335208333,603.691244333333,269.943914104167,0.642124338634346,18.4474453958333,-24.0591207708333,45.1227794791667,0,14.7593933333333,16.392616,16.3550726666667,44.734329,-1.556391,-3.488672,-0.020988601157269,10.09387,-24.803886,44.96624,0,25.5053036666667,20.440673,18.2583,101.677597,1708.494995,760.614075,1.95799787338849,26.90027,-23.377769,45.307621,0
"435",218,"BB1","Aug",17.8857616041667,17.6639778333333,NA,78.6908377291667,759.981801148186,302.951133166667,0.555921302458687,18.2312759166667,-7.05140524837502,74.3613889583333,0,17.419813,17.350489,NA,51.606491,0.00431501258736396,0,0,11.122048,-7.379848692,74.218185,0,18.478464,17.972301,NA,100,2113.13049661077,842.113647,1.49714521413194,24.613314,-6.745075692,74.530792,0
"436",218,"BB2","Aug",18.5147375625,17.8651725833333,17.0807230416667,75.7899227708333,608.0102436875,276.8361471875,0.600345573687413,16.7946139583333,-25.1345984375,45.0303681458333,0,13.5794966666667,15.8468233333333,16.2476766666667,45.704399,-1.547894,-2.205041,-0.0164491503428786,8.150225,-25.955559,44.908489,0,24.92372,20.1066603333333,17.935107,101.504097,1698.374023,769.048828,1.60591264409394,23.86375,-24.395561,45.228439,0
"437",219,"BB1","Aug",17.547520875,17.6521788333333,NA,88.68151525,307.604270628801,121.439736791667,0.236138575794278,16.8274566875,-5.11109090995836,74.7092103541667,0.35625,17.583454,17.48991,NA,65.444626,0,0,0,14.506031,-7.19780091400003,74.299561,0,18.177755,17.800148,NA,100,1986.41528170006,803.23175,0.823067633931226,20.311146,-3.49292842,74.979424,2.4
"438",219,"BB2","Aug",17.9577977222222,17.6195044930556,17.10891875,86.7553504166667,267.3058056875,120.315024166667,0.267287176862782,15.9933491458333,-18.7477831458333,45.2992667291667,0.44375,16.2175393333333,16.8434906666667,16.7969366666667,59.990349,-1.040374,-1.637359,-0.021991462986319,12.97082,-25.699997,44.913132,0,21.9021703333333,19.236803,17.7382066666667,101.306503,1694.088013,775.774109,0.917392513502846,19.69651,-15.735573,45.45919,3.1
"439",220,"BB1","Aug",17.5470191458333,17.4170523541667,NA,88.0801840416667,385.304038848902,148.8908191875,0.233988936341015,16.0533641041667,-4.89934392062502,74.8485130625,0.05,17.376179,17.304304,NA,70.550453,0,0,0.0251299645684722,14.29795,-5.27439211000001,74.790764,0,17.86132,17.583294,NA,98.509773,1647.70919753649,652.599854,0.634463768494147,18.806618,-4.63860822600003,74.902046,0.5
"440",220,"BB2","Aug",17.7258120416667,17.4106120833333,16.9404229513889,86.7529786458333,309.406363208333,136.8955974375,0.252752414011002,15.1609690625,-16.9153397708333,45.4279962708333,0.0729166666666667,15.0754533333333,16.2908836666667,16.6029866666667,65.464027,-1.431562,-0.590972,-0.00555790803175181,13.22672,-17.471672,45.36705,0,21.3783293333333,18.514483,17.181083,100.3554,1332.88501,601.98468,0.728033371981523,18.349079,-16.545013,45.4799,0.6
"441",221,"BB1","Aug",17.3783843541667,17.332086,NA,85.9841288541667,493.813656057869,213.862805979167,0.317814933280738,16.9574342291667,-4.83709364658335,74.8356309166667,0.05625,17.18689,17.134283,NA,56.88023,0,0,0,13.264455,-5.004701786,74.724434,0,18.164248,17.68268,NA,100,2031.45573556282,873.314209,1.11218984351543,21.606493,-4.177462322,74.993439,2.1
"442",221,"BB2","Aug",18.0142601111111,17.4836485486111,16.9255519305556,83.3393667916667,418.130163416667,189.712494270833,0.364536538981713,16.03640125,-16.4311852708333,45.4041323958333,0.0458333333333333,15.131587,16.596517,16.4264596666667,50.0425,-1.290071,-3.480189,-0.0176705508048858,10.8163,-16.708893,45.23164,0,22.3334503333333,18.697783,17.336273,101.139603,1608.968018,747.958008,1.26983577379805,21.36747,-15.710007,45.509949,1.3
"443",222,"BB1","Aug",17.4381430208333,17.2337029375,NA,80.4668789583333,725.920578874859,293.523040666667,0.476298144590382,17.2376699791667,-5.35971357204169,74.760001,0,16.795879,16.893845,NA,54.449806,0,0,0.00150396868061186,8.927845,-5.67795327200002,74.640656,0,18.085787,17.548149,NA,99.879486,2048.28767743479,827.983337,1.29073098872486,23.152975,-5.00545766400001,74.927048,0
"444",222,"BB2","Aug",17.3578239513889,17.0608883402778,16.4987325277778,77.2569585833333,600.712240395833,269.364984,0.542155186662252,15.8648556458333,-17.4648756666667,45.398239625,0,12.7035466666667,15.2033766666667,15.6141666666667,48.613449,-1.681136,-2.802372,-0.00606109662116447,6.040378,-18.202766,45.251141,0,23.1048273333333,18.9889303333333,17.2227003333333,100.646599,1690.083984,757.862671,1.42042090011991,22.76746,-16.759453,45.528622,0
"445",223,"BB1","Aug",17.1754728125,17.2429397083333,NA,83.0462494583333,629.241876040344,258.5626705,0.420875063687861,17.0813067708333,-5.75128611975003,74.6026576875,0,16.910967,16.973642,NA,51.083584,0,0,0,10.465919,-6.01126805000001,74.464417,0,18.172312,17.609711,NA,100,2065.45538554918,841.194214,1.37593855923947,23.258173,-5.55260182800004,74.749344,0
"446",223,"BB2","Aug",17.4734340416667,17.0457241319444,16.4494188125,79.74378925,520.166990166667,237.271551479167,0.489345406836022,15.6065900208333,-18.7002471041667,45.4321549583333,0,13.4738333333333,15.4185136666667,15.8123366666667,45.46862,-1.489694,-2.528971,-0.0182127829147941,7.695058,-19.300011,45.30558,0,23.5003636666667,18.991846,17.1604806666667,101.382797,1769.602051,795.848328,1.52336854095031,22.991119,-18.204453,45.56073,0
"447",224,"BB1","Aug",16.7723648333333,17.1082111458333,NA,85.6789293125,514.038316176539,208.944935791667,0.314716951273528,15.8154422708333,-6.01915505120836,74.477072375,0,16.695498,16.837568,NA,66.479065,0,0,0,9.701385,-6.20337439800005,74.386147,0,17.739624,17.465685,NA,100,1913.69855116263,780.271545,0.83998477515144,21.135035,-5.82680091400005,74.602562,0
"448",224,"BB2","Aug",16.7267495625,16.5268239722222,16.0731776180556,83.3087445416667,419.208329291667,193.3986675625,0.358367165499773,14.4128884791667,-19.7406864166667,45.4924753958333,0,12.38835,14.8161566666667,15.388717,60.466061,-2.313539,-3.145489,-0.0130137483597567,6.838344,-20.260002,45.338501,0,21.9378073333333,18.3666163333333,16.9040566666667,101.013496,1577.80603,725.039124,0.938254199223687,20.31003,-19.299454,45.638409,0
