"","jday","Site","month","TS.5","TS.10","TS.30","RH","PARin","SWin","VPD","Precip","Ta","WTH","SWC","month_local","NEE_f","GPP_DT","GPP_f","Reco","Reco_DT","CH4_f","CH4_f_RF","NEEgC_f","GPPgC_DT","GPPgC_f","RecogC","RecogC_DT","CH4gC_f","CH4mgC_f","CH4gC_f_RF","CH4mgC_f_RF","NEEcum","GPPcum_f","Recocum","CH4mgCcum","CH4cum_f_RF","CH4cum_f_RF_gC","co2","ch4","co2gC","ch4gC","ch4mgC","CH4_gC","CH4_mgC","logCH4_gC","logCH4_mgC"
"68",60,"BB1","Feb",6.99494077083333,6.87233535416667,NA,83.3358042291667,303.805661652546,143.929796604167,0.172081376304672,1.9,5.89244354166667,9.28658515266664,NA,"2",0.0762291267046481,0.211445626813833,0.216862784338178,0.293091911042826,0.175368475699693,0.00390354892880307,0.00675043318447396,0.079100220532852,0.21940951490215,0.225030704247491,0.304130924780343,0.181973553968447,0.00405057219565751,4.05057219565751,0.00700468149993399,7.00468149993399,6.89396238497899,12.9829441140936,19.8769064990726,417.040304486547,312.529915212328,0.312529915212328,-0.0557141,0.001239,-0.0578125158624,0.001285665696,1.285665696,0.031285665696,27.285665696,-3.46459525131805,3.30636149821486
"69",60,"BB2","Feb",5.88207268055556,5.99827238888889,5.9081339375,80.327469419729,326.734332895833,136.678804395833,0.193208685649506,2.8,5.18642341666667,7.52892335416667,NA,"2",0.265263325677424,0.487997430194727,0.675104900292527,0.940368225969951,0.40692336877,NA,0.00595835728892448,0.275254203575739,0.506377365405582,0.700532051257145,0.975786254832883,0.422249730531354,NA,NA,0.00618277285785453,6.18277285785453,18.6679120811096,12.7971207275002,31.4650328086098,NA,423.996976631017,0.423996976631017,-0.0180735333333333,0.00505066666666667,-0.0187542548928,0.005240894976,5.240894976,0.035240894976,31.240894976,-3.34554808164187,3.44172797296062
"70",61,"BB1","Mar",6.8646555625,6.84536341666667,NA,91.7909536666667,147.402078336325,62.4445807291667,0.0732124880891048,0.7,3.63945839583333,8.86925075329164,NA,"3",-0.0756471755479502,0.103052943380034,0.327785242704431,0.252138067156481,0.122385952357672,0.00515962282821777,0.00448763797359202,-0.0784963507677882,0.1069343294395,0.340130946085651,0.261634595317863,0.126995496867271,0.00535395486241977,5.35395486241977,0.00465666037022939,4.65666037022939,6.8154660342112,13.3230750601793,20.1385410943905,422.394259348967,317.186575582557,0.317186575582557,-0.215476736842105,0.00228547368421053,-0.223592452658526,0.00237155376505263,2.37155376505263,0.0323715537650526,28.3715537650526,-3.43047521203986,3.34538701521152
"71",61,"BB2","Mar",5.14078163194444,5.51359464583333,5.64226945833333,89.9353093800433,153.552242604167,61.8771382708333,0.0841508395636178,1,2.39625995833333,6.96625377083333,NA,"3",0.559744811044318,0.34670584767665,0.365721836639483,0.925466647683801,0.323202663281723,NA,0.00414286206468489,0.580827039607491,0.359764176723544,0.379496383894672,0.960323423502163,0.335375768391566,NA,NA,0.00429889882148918,4.29889882148918,19.2487391207171,13.1766171113949,32.4253562321119,NA,428.295875452506,0.428295875452506,-0.00183166666666665,-0.006624875,-0.00190065455999998,-0.006874394292,-6.874394292,0.023125605708,19.125605708,-3.76681480314829,2.95102805021762
"72",62,"BB1","Mar",6.53035889583333,6.57651422916667,NA,98.8358243541667,42.8774493884045,16.3655363125,0.00958194266145081,24.2,4.80930439583333,9.81590519320831,NA,"3",0.224731941471095,0.0306013452659357,0.0474555269935964,0.272187468464691,0.133784801961038,0.0076282819982685,0.0135304910154167,0.233196245314662,0.0317539143340319,0.0492428919622832,0.282439137276946,0.138823672742099,0.00791559361145128,7.91559361145128,0.0140401034290213,14.0401034290213,7.04866227952586,13.3723179521416,20.4209802316674,430.309852960418,331.226679011579,0.331226679011579,0.3943332,0.008224,0.4091853656448,0.008533748736,8.533748736,0.038533748736,34.533748736,-3.25622083112406,3.54193707011967
"73",62,"BB2","Mar",5.23440257638889,5.41674257638889,5.53100542361111,97.9406072883702,41.6395743541667,17.3319824166667,0.0161102894565549,29.8,3.911817625,7.930881,NA,"3",1.31745277413846,0.173885507668844,-0.300074927041962,1.0173778470965,0.373206025660039,NA,0.0148286500193958,1.36707331542361,0.180434731429683,-0.311376949094071,1.05569636632954,0.387262457410498,NA,NA,0.0153871562937264,15.3871562937264,20.6158124361407,12.8652401623008,33.4810525984415,NA,443.683031746233,0.443683031746233,-0.721523,-0.01761,-0.748698442272,-0.01827326304,-18.27326304,0.01172673696,7.72673696,-4.44588383404385,2.04468664669996
"74",63,"BB1","Mar",6.45126083333333,6.46986502083333,NA,93.227090375,80.4292796815062,33.4475196666667,0.072964892593634,0.9,6.83046383333333,10.762744032625,NA,"3",0.290649122489781,0.0523317695204456,0.0177596051405104,0.308408727630291,0.165210567586056,0.0311685892748742,0.0340165544727613,0.301596131039236,0.0543027932876636,0.0184285029085226,0.320024633947758,0.171433058403617,0.0323425230213231,32.3425230213231,0.0352977539804234,35.2977539804234,7.3502584105651,13.3907464550501,20.7410048656152,462.652375981742,366.524432992002,0.366524432992002,0.5255263,0.1106852,0.5453197225632,0.1148540473728,114.8540473728,0.1448540473728,140.8540473728,-1.93202861333595,4.94772422925067
"75",63,"BB2","Mar",5.66564607638889,5.58209576388889,5.58364175694444,91.5672346058238,74.9550009375,31.3640702291667,0.0851481763170085,1.2,5.8695453125,9.50315452083333,NA,"3",0.831162789638074,0.265240771870682,0.301758986624715,1.13292177626279,0.456757570567139,NA,0.0227234357867162,0.862467704947003,0.275230800302419,0.313124437096949,1.17559214204395,0.47396088770498,NA,NA,0.023579291272187,23.579291272187,21.4782801410877,13.1783645993978,34.6566447404854,NA,467.26232301842,0.46726232301842,1.37424104347826,0.0281299130434783,1.42600045813983,0.0291893980883478,29.1893980883478,0.0591893980883478,55.1893980883478,-2.82701283947553,4.01077087121958
"76",64,"BB1","Mar",6.50769133333333,6.5015,NA,70.5491480625,332.620832867331,156.2808225625,0.304114365585909,0,6.43270614583333,10.1127286354583,NA,"3",0.128010135507712,0.154384627650734,0.178851153154671,0.306861288662383,0.151024271409381,0.00820119360514118,0.00582326119936632,0.132831509251475,0.160199370266571,0.185587402987088,0.318418912238563,0.156712449567744,0.00851008336108522,8.51008336108522,0.00604258850917925,6.04258850917925,7.48308991981657,13.5763338580372,21.0594237778537,471.162459342827,372.567021501181,0.372567021501181,0.11466840625,0.0068011875,0.118987277103,0.007057347426,7.057347426,0.037057347426,33.057347426,-3.29528863580797,3.49824385402565
"77",64,"BB2","Mar",5.47050236805556,5.66878259722222,5.67783111111111,65.7976084178606,366.863035020833,149.664855083333,0.333496367080175,0,5.5211995,9.13862258333333,NA,"3",0.311163170095505,0.483735701088414,0.823245743700017,1.13440891379552,0.457107671183648,NA,0.00580407810502431,0.322882819733982,0.501955122534208,0.854252471390734,1.17713529112472,0.474324174511109,NA,NA,0.00602268290277195,6.02268290277195,21.8011629608217,14.0326170707885,35.8337800316101,NA,473.285005921191,0.473285005921192,0.218178483870968,0.00619341935483871,0.226395958287484,0.00642668830141935,6.42668830141935,0.0364266883014194,32.4266883014194,-3.31245357790172,3.47898179673968
"78",65,"BB1","Mar",6.93548304166667,6.82924520833333,NA,82.6118662708333,65.4790214893534,25.033181625,0.172076750202844,5.2,6.58445925,9.92376785654164,NA,"3",0.167856657679678,0.0332858851279601,0.150536821188661,0.318393478868339,0.141180555093357,0.0103970341262303,0.00774613012207465,0.174178810834525,0.0345395647054196,0.156206640021911,0.330385450856436,0.146497979520394,0.0107886280195606,10.7886280195606,0.00803788036699247,8.03788036699247,7.6572687306511,13.7325404980591,21.3898092287102,481.951087362387,380.604901868174,0.380604901868174,0.208173,0.00664666666666667,0.216013627872,0.00689700672,6.89700672,0.03689700672,32.89700672,-3.29962484992514,3.49338167247727
"79",65,"BB2","Mar",5.79335310416667,5.83666022916667,5.74587705555556,79.504836999536,63.0716675625,24.0758231875,0.189554877781718,6.2,5.64535752083333,8.93517097916667,NA,"3",0.565516629392035,0.226571046727751,0.495671855898959,1.06118848529099,0.463005474418579,NA,0.00968086838405295,0.586816247721457,0.235104618631705,0.514340840679537,1.10115708840099,0.48044411260708,NA,NA,0.0100454886108699,10.0454886108699,22.3879792085431,14.546957911468,36.9349371200111,NA,483.330494532061,0.483330494532061,0.373004739130435,0.00610754347826087,0.387053589625043,0.00633757799582609,6.33757799582609,0.0363375779958261,32.3375779958261,-3.31490286667148,3.47622995944047
"80",66,"BB1","Mar",6.773333875,6.71437385416667,NA,82.1288743333333,350.897504246303,163.31122175,0.180091357944913,0,4.33225995833333,9.81623606120831,NA,"3",-0.0119697735975243,0.122977613259702,0.328991665949836,0.317021892352312,0.102771595258558,0.0194823523799333,0.0178383102164757,-0.0124206031503015,0.127609442085515,0.341382808056171,0.328962204905869,0.106642384622377,0.0202161356999712,20.2161356999712,0.018510172332469,18.510172332469,7.6448481275008,14.0739233061153,21.718771433616,502.167223062359,399.115074200643,0.399115074200643,0.098594,0.0451243076923077,0.102307444416,0.0468238696172308,46.8238696172308,0.0768238696172308,72.8238696172308,-2.56623988480985,4.28804378081952
"81",66,"BB2","Mar",5.36559247222222,5.70732788194444,5.74129633333333,78.9559987711967,384.690645354167,158.108907895833,0.201654942289879,0,2.87683320833333,8.84984989583333,NA,"3",-0.314999224250715,0.47338517903256,1.11655542829214,0.801556204041426,0.373039950285955,NA,0.00774834409650868,-0.326863355032893,0.491214758415642,1.15860937194334,0.831746016910442,0.387090126973525,NA,NA,0.00804017772855958,8.04017772855958,22.0611158535102,15.7055672834114,37.7666831369216,NA,491.370672260621,0.491370672260621,-0.549700458333333,0.002364375,-0.570404376396,0.00245342682,2.45342682,0.03245342682,28.45342682,-3.42794923832599,3.34826860393386
"82",67,"BB1","Mar",6.8310101875,6.78942827083333,NA,92.5112972083333,191.282850570017,81.9908338333333,0.0648095414139738,0.4,2.714912125,9.49520848987497,NA,"3",-0.0353371520132391,0.0631244390062743,0.358524626368633,0.323187474355394,0.074695874637998,0.0126942052291798,0.00710239114740104,-0.0366680905066657,0.0655019578770066,0.372028097896182,0.335360007389516,0.0775092200603635,0.0131723197749316,13.1723197749316,0.00736989560757675,7.36989560757675,7.60818003699413,14.4459514040114,22.0541314410056,515.33954283729,406.48496980822,0.40648496980822,-0.214420833333333,-0.00740333333333333,-0.2224967796,-0.00768217248,-7.68217248,0.02231782752,18.31782752,-3.80236947953956,2.90787476706137
"83",67,"BB2","Mar",4.76272579166667,5.06929004861111,5.23439261805556,90.7538573567454,173.626912958333,71.2213676875,0.073397632968106,0.3,1.03778608333333,8.41639579166667,NA,"3",0.343341843433774,0.36583432498529,0.260332102733023,0.603673946166797,0.301894180025054,NA,0.021372340321283,0.356273470624863,0.379613109001536,0.27013725105036,0.626410721675224,0.313264722421517,NA,NA,0.0221773081471438,22.1773081471438,22.4173893241351,15.9757045344617,38.3930938585968,NA,513.547980407765,0.513547980407765,-0.062238125,-0.0049285,-0.06458226174,-0.005114127024,-5.114127024,0.024885872976,20.885872976,-3.69345498687704,3.0390729962616
"84",68,"BB1","Mar",NA,NA,NA,87.5865078125,NA,150.477625875,0.117127773269799,0,2.53073422916667,NA,NA,"3",0.27283485651594,0.0872453838944227,0.0842653489464696,0.357100205462409,0.0706465019829174,0.0105731973922085,0.00845405988369565,0.283110908551756,0.0905313940334223,0.0874391190491895,0.370550027600945,0.073307331833602,0.0109714262987886,10.9714262987886,0.00877247359515517,8.77247359515517,7.89129094554589,14.5333905230606,22.4246814686065,526.310969136079,415.257443403375,0.415257443403375,0.225805913043478,0.00835782608695652,0.234310666952348,0.00867261524869565,8.67261524869565,0.0386726152486957,34.6726152486956,-3.25262354573777,3.54595018946512
"85",68,"BB2","Mar",6.58279227083333,6.59628220833333,NA,85.1576714225781,NA,143.804197625,0.131907431814189,0,1.0898044375,8.86029734258331,NA,"3",-0.160709597479557,0.503161876022433,0.649395588505555,0.488685991025998,0.320389603168231,NA,0.00281720945482971,-0.166762563759027,0.522112964920942,0.673854423951028,0.507091860192001,0.332456757181959,NA,NA,0.00292331683173641,2.92331683173641,22.2506267603761,16.6495589584128,38.9001857187888,NA,516.471297239501,0.516471297239501,-0.466221952380952,-0.00907679047619048,-0.483781735995429,-0.00941865871268571,-9.41865871268571,0.0205813412873143,16.5813412873143,-3.88337037638928,2.80827804434307
"86",69,"BB1","Mar",6.694252,6.67239454166667,NA,83.9177070833333,372.589020852007,174.638223541667,0.156092429103269,0.1,2.4681703125,8.74635379916664,NA,"3",-0.104960917785337,0.073933785198528,0.484415682498543,0.379454764713206,0.0659417426979245,0.0128762791831148,0.00491174774994792,-0.108914165792804,0.0767184272842453,0.502660714764169,0.393746548971364,0.0684253724948991,0.0133612513622677,13.3612513622677,0.00509674381720195,5.09674381720195,7.17127829103308,15.9581388276742,23.1294171187073,539.124461618839,431.442569162973,0.431442569162973,0.4878665,0.0208,0.506241503856,0.0215834112,21.5834112,0.0515834112,47.5834112,-2.96455514655518,3.86248419629399
"87",69,"BB2","Mar",3.93831649305556,4.48371959027778,4.85604125,80.9887030900042,415.378343666667,173.8173441875,0.174108075367539,0,0.559638875,7.34589564583333,NA,"3",-0.21359024141875,0.501893624264719,0.619961444020119,0.406371202601368,0.315425414533635,NA,0.00111050326136979,-0.221634904271546,0.520796945729025,0.643311671847693,0.421676767576146,0.32730559734663,NA,NA,0.00115232925620603,1.15232925620603,21.6040886825525,18.1977003412675,39.80178902382,NA,500.709703295707,0.500709703295707,-0.449736153846154,-0.0118226923076923,-0.466675016344615,-0.0122679821907692,-12.2679821907692,0.0177320178092308,13.7320178092308,-4.03238335774439,2.61973017250917
"88",70,"BB1","Mar",6.6584538125,6.61725333333333,NA,86.2882086666667,69.2573570686286,25.9786908125,0.119509746454495,2.5,4.89939641666667,8.63828238204164,NA,"3",0.502278904463943,0.014824662746959,-0.0626070324428927,0.43967187202105,0.0758884855256273,0.0128286483650309,0.0159331000165903,0.521196737121672,0.0153830188446605,-0.0649650637128218,0.45623167340885,0.0787467494444645,0.0133118265770515,13.3118265770515,0.0165332042956151,16.5332042956151,7.69247502815475,15.8931737639614,23.5856487921161,552.43628819589,447.975773458588,0.447975773458588,-0.27861,0.006185,-0.28910356704,0.00641795184,6.41795184,0.03641795184,32.41795184,-3.31269344349634,3.47871233849446
"89",70,"BB2","Mar",4.63008301388889,5.01381059027778,5.28289656944444,83.6823751541933,68.6576914166667,26.0435795625,0.130707318494957,2.3,3.78718089583333,7.00008375,NA,"3",0.336801703119385,0.243940200161141,0.125497823006095,0.46229952612548,0.414042808203536,NA,0.000427469101700519,0.349487002465674,0.253127963860011,0.130224573011796,0.47971157547747,0.429637316531714,NA,NA,0.000443569297946967,0.443569297946967,21.9535756850182,18.3279249142793,40.2815005992975,NA,501.153272593654,0.501153272593654,0.288318888888889,0.00652788888888889,0.29917813152,0.006773755296,6.773755296,0.036773755296,32.773755296,-3.30297085953923,3.48962805168986
"90",71,"BB1","Mar",6.91746308333333,6.82404591666667,NA,75.5325900625,416.357943330842,190.15625475,0.260628663261359,0,7.32888883333333,8.23323543687498,NA,"3",0.460232156781396,0.0362032405217475,0.046810773041641,0.507042929823037,0.0929316438892202,0.0104805848923167,0.017016828601375,0.477566340734411,0.0375667993727586,0.0485738539974813,0.526140194731892,0.0964318213246638,0.0108753256417009,10.8753256417009,0.0176577504338172,17.6577504338172,8.17004136888917,15.9417476179588,24.111788986848,563.311613837591,465.633523892405,0.465633523892405,0.377511318181818,0.0118704545454545,0.391729904469818,0.0123175433454545,12.3175433454545,0.0423175433454545,38.3175433454545,-3.16255354261007,3.64590784210852
"91",71,"BB2","Mar",5.12229095833333,5.09626823611111,5.15062913888889,71.4604430657206,431.297421895833,180.651466083333,0.290279679003203,0,6.63068225,6.78538970833333,NA,"3",0.10218034505086,0.437717392504686,0.408381623026638,0.510561968077498,0.471959189215121,NA,0.000356977268739584,0.106028865566855,0.454203580375982,0.423762908476313,0.529791774043169,0.48973506011772,NA,NA,0.000370422460589391,0.370422460589391,22.059604550585,18.7516878227556,40.8112923733406,NA,501.523695054244,0.501523695054244,-0.0667571081081081,-0.00127110810810811,-0.0692714478278919,-0.00131898312389189,-1.31898312389189,0.0286810168761081,24.6810168761081,-3.55151980794802,3.20603440062389
"92",72,"BB1","Mar",7.03532689583333,6.9414476875,NA,77.3177098333333,347.574665711836,153.008723208333,0.217798294779832,0,5.14057791666667,8.13349234966664,NA,"3",0.0860349400776081,0.0133587300426613,0.371298112824426,0.457333052902035,0.0637574634250783,0.0131870025455068,0.0132590231404826,0.0892753600606912,0.0138618732509881,0.385282684945846,0.474558045006537,0.0661588245275204,0.0136836778093807,13.6836778093807,0.0137584109880458,13.7584109880458,8.25931672894986,16.3270303029047,24.5863470318545,576.995291646972,479.391934880451,0.479391934880451,-0.00653164705882352,0.00815823529411765,-0.00677765501364705,0.00846550706823529,8.46550706823529,0.0384655070682353,34.4655070682353,-3.25799335957044,3.53995902878518
"93",72,"BB2","Mar",5.2029855,5.48006125694444,5.62373853472222,73.4889282149117,356.086159333333,145.307476625,0.241583694002128,0,4.14048925,6.19715660416667,NA,"3",-0.0244656192306841,0.312113173211408,0.466731643083151,0.442266023852467,0.281625963554582,NA,0.00595785466296701,-0.0253870923133886,0.323868603767242,0.484310623688234,0.458923531374846,0.292233123845902,NA,NA,0.006182251300993,6.18225130099299,22.0342174582716,19.2359984464438,41.2702159047155,NA,507.705946355237,0.507705946355237,-0.146412733333333,0.00706797666666667,-0.1519272225216,0.00733418493984,7.33418493984,0.03733418493984,33.33418493984,-3.28784588572675,3.50658344518883
"94",73,"BB1","Mar",6.48965216666667,6.6063604375,NA,60.5901612916667,290.266513068292,123.1082245625,0.360797005109638,0,4.66053054166667,7.78691765954164,NA,"3",0.154991808471419,0.0142158874058799,0.290830997387706,0.445822805859124,0.0664731773208285,0.0146918199444127,0.0145597539653785,0.160829419945686,0.014751314589135,0.301784856073316,0.462614276019002,0.0689768230714402,0.015245172650799,15.245172650799,0.0151081325387305,15.1081325387305,8.42014614889554,16.628815158978,25.0489613078735,592.240464297771,494.500067419182,0.494500067419182,0.115107342857143,0.0103437142857143,0.119442745818514,0.0107332999405714,10.7332999405714,0.0407332999405714,36.7332999405714,-3.20070934070266,3.60368369899144
"95",73,"BB2","Mar",4.79211355555556,5.26426891666667,5.70480943055556,54.4809129805596,280.313108520833,115.0304749375,0.388652639665459,0,3.25169939583333,5.931608375,NA,"3",0.125242781063661,0.292424599854414,0.287713641558077,0.412956422621738,0.264374929400718,NA,0.00436839926363542,0.129959925169643,0.303438479983331,0.29855008815372,0.428510013323363,0.274332346741667,NA,NA,0.00453293065350098,4.53293065350098,22.1641773834413,19.5345485345975,41.6987259180388,NA,512.238877008738,0.512238877008738,0.0711894166666667,0.00287220277777778,0.073870694856,0.0029803814232,2.9803814232,0.0329803814232,28.9803814232,-3.41184239662951,3.36661909840703
"96",74,"BB1","Mar",6.043320125,6.230717625,NA,34.9691158125,413.197674860509,182.4653359375,0.471345272041803,0,2.3187153125,7.42876159924997,NA,"3",0.285237608833137,0.0404571609547499,0.0450680354707764,0.330305644303913,0.0747535343746529,0.00860354166666667,0.00860354166666667,0.295980798132228,0.0419809394649496,0.0467654779587477,0.342746276090976,0.0775690514933398,0.00892758546,8.92758546,0.00892758546,8.92758546,8.71612694702777,16.6755806369367,25.3917075839645,601.168049757771,503.427652879182,0.503427652879182,0.274604558139535,0.00876697674418605,0.284947264217302,0.00909717615627907,9.09717615627907,0.0390971761562791,35.0971761562791,-3.24170503566592,3.55812067584737
"97",74,"BB2","Mar",3.12367100694444,3.95304154861111,5.04491532638889,25.3669503712181,404.418025625,171.311127854167,0.501889171289396,0,1.25177802083333,5.41178441666667,NA,"3",0.0202558645833333,0.386681551701708,0.348401819603954,0.368657684187288,0.252746734770722,NA,0.00230822916666667,0.021018781467,0.401245525665001,0.361524025737517,0.382542807204517,0.262266187789126,NA,NA,0.00239516631,2.39516631,22.1851961649083,19.8960725603351,42.0812687252433,NA,514.634043318738,0.514634043318738,0.0134799574468085,0.00225563829787234,0.0139876665640851,0.0023405946587234,2.3405946587234,0.0323405946587234,28.3405946587234,-3.4314320372866,3.34429521706016
"98",75,"BB1","Mar",6.0265416875,6.10151554166667,NA,53.22690975,463.224554928772,203.424186458333,0.363680610407787,0,2.21657716666667,7.30045081366665,NA,"3",-0.0574907199643805,0.068350386256512,0.311006023775396,0.253515303811015,0.102095446303786,0.0149385984542966,0.013820554766224,-0.059656050441119,0.0709247352044773,0.322719754654872,0.263063704213753,0.105940769193372,0.0155012458264792,15.5012458264792,0.014341092140939,14.341092140939,8.65647089658665,16.9983003915916,25.6547712881783,616.66929558425,517.768745020121,0.517768745020121,-0.238765096774194,0.0188579677419355,-0.247757945379097,0.0195682342389677,19.5682342389677,0.0495682342389677,45.5682342389677,-3.00440508915023,3.81921085620308
"99",75,"BB2","Mar",2.63670567361111,3.38422171527778,4.22769594444444,46.1138293562175,439.698537979167,192.229044,0.394806633410222,0,0.844900833333333,4.782964875,NA,"3",-0.0777553100188127,0.460148357541704,0.43752601798023,0.359770707961417,0.294878709322019,NA,0.00055755721610243,-0.0806838860153612,0.477479385280155,0.454004997921437,0.373321111906076,0.305985021029923,NA,NA,0.000578557051089712,0.578557051089712,22.1045122788929,20.3500775582565,42.4545898371494,NA,515.212600369827,0.515212600369827,-0.202584555555556,0.000746111111111111,-0.210214700256,0.00077421264,0.77421264,0.03077421264,26.77421264,-3.48107819164183,3.28743920936548
"100",76,"BB1","Mar",6.5456105625,6.42961785416667,NA,72.712563375,468.793419111057,206.1258228125,0.316312594027483,0,3.8134535,7.22279463166664,NA,"3",-0.0696979724031279,0.096242363344101,0.265931437167053,0.196233464763925,0.143171161945297,0.0022476810174227,0.00158921564117188,-0.0723230768357193,0.0998672357170932,0.275947478816513,0.203624401980793,0.148563560588805,0.00233233767526291,2.33233767526291,0.00164907185908097,1.64907185908097,8.58414781975093,17.2742478704081,25.8583956901591,619.001633259513,519.417816879201,0.519417816879202,-0.445553777777778,-0.00223461111111111,-0.462335115264,-0.002318775504,-2.318775504,0.027681224496,23.681224496,-3.58700091163887,3.16468251881402
"101",76,"BB2","Mar",3.02563017361111,3.51937372222222,4.04522784027778,68.2559621399137,447.857848375,192.421797833333,0.34680536985912,0,1.818313125,4.33855820833333,NA,"3",-0.602934541220242,0.512725228949698,0.980273946211657,0.377339404991415,0.371993576033207,NA,-0.00564500133106771,-0.625643467780761,0.53203651197286,1.01719498412177,0.391551516341012,0.386004342080922,NA,NA,-0.00585761466120104,-5.85761466120104,21.4788688111122,21.3672725423783,42.8461413534904,NA,509.354985708626,0.509354985708626,-0.55808068,0.0009244,-0.57910023073152,0.0009592166016,0.9592166016,0.0309592166016,26.9592166016,-3.47508453414664,3.29432522781777
"102",77,"BB1","Mar",7.09516160416667,6.86514683333333,NA,82.6731138333333,415.541383631032,176.2100639375,0.20299080593771,0,4.2971784375,7.55396042429166,NA,"3",-0.28642767728879,0.113448374007032,0.459333334416048,0.172905657127258,0.169770512987499,0.00404414606812963,0.00190785419493056,-0.297215689326195,0.117721293565633,0.476633665123494,0.179417975797299,0.17616474958866,0.00419646478563966,4.19646478563966,0.00197971161532842,1.97971161532842,8.28693213042474,17.7508815355316,26.0378136659564,623.198098045153,521.39752849453,0.52139752849453,-0.628964538461538,0.0117586538461538,-0.652653858838154,0.0122015317846154,12.2015317846154,0.0422015317846154,38.2015317846154,-3.1652987603853,3.64287561388228
"103",77,"BB2","Mar",3.77064341666667,4.01165839583333,4.33395342361111,79.5744344422317,391.389373125,165.973451270833,0.224966033642424,0,2.52255477083333,4.0602270625,NA,"3",-0.132194012269374,0.478546858715493,0.518304723465372,0.386110711195999,0.409820893353989,NA,0.00526456642936805,-0.137172967547487,0.496570847602153,0.537826152569972,0.400653185022485,0.425256387481273,NA,NA,0.00546285105936377,5.46285105936377,21.3416958435647,21.9050986949482,43.2467945385129,NA,514.81783676799,0.51481783676799,-0.09682452,0.00885672,-0.10047131872128,0.00919029950208,9.19029950208,0.03919029950208,35.19029950208,-3.23932602449105,3.56077046229699
"104",78,"BB1","Mar",7.70586120833333,7.37816864583333,NA,81.2094204375,479.974665333867,205.139596625,0.261874746904615,0.1,5.90027770833333,7.85625802199998,NA,"3",0.0845835982023096,0.148894564943392,0.13693631224868,0.22151991045099,0.209128471991529,0.00905159486895581,0.00400505020929686,0.0877693548450014,0.15450252983742,0.142093881513214,0.229863236358216,0.217005086760618,0.00939251413810016,9.39251413810016,0.00415589642037982,4.15589642037982,8.37470148526974,17.8929754170448,26.2676769023146,632.590612183253,525.55342491491,0.52555342491491,0.156803333333333,0.0126344444444444,0.16270917408,0.01311030816,13.11030816,0.04311030816,39.11030816,-3.14399314202317,3.66638606805113
"105",78,"BB2","Mar",4.43998983333333,4.4843644375,4.60208690972222,77.9111957257444,458.578889958333,192.822251166667,0.282954558907671,0,3.59491183333333,3.7030085,NA,"3",-0.0170531977404378,0.555332642715507,0.420227455925184,0.403174258184746,0.472538319536736,NA,0.00883623522533681,-0.0176954893801337,0.576248691370744,0.43605490282515,0.418359413445016,0.490336002803767,NA,NA,0.00916904318886389,9.16904318886389,21.3240003541845,22.3411535977734,43.6651539519579,NA,523.986879956854,0.523986879956854,0.053230611111111,0.00622522222222222,0.0552354888479999,0.006459688992,6.459688992,0.036459688992,32.459688992,-3.3115480398832,3.47999898077129
"106",79,"BB1","Mar",8.12740872916667,7.77678239583333,NA,77.129238375,457.23369929426,193.4566005,0.301829327701263,0.1,7.05815252083333,7.60873751062497,NA,"3",0.225821773057706,0.17236925618562,0.0432496752956291,0.269071448353335,0.243369180163606,0.00150416243274558,-0.00162868917177431,0.234327124318152,0.178861371850595,0.0448786310659637,0.279205755384115,0.252535436965288,0.00156081520661251,1.56081520661251,-0.00169003212074001,-1.69003212074001,8.60902860958789,17.9378540481108,26.5468826576987,634.151427389865,523.86339279417,0.52386339279417,0.389340411764706,0.00317176470588235,0.404004529033412,0.00329122605176471,3.29122605176471,0.0332912260517647,29.2912260517647,-3.40246139864219,3.37728801902007
"107",79,"BB2","Mar",5.11712670138889,5.02508084027778,4.93845211111111,73.2747624426638,431.6959910625,179.766150645833,0.325734181839061,0,4.58978045833333,3.25911010416667,NA,"3",-0.046537481885222,0.555679514110483,0.464528756245503,0.417991274360281,0.539500324672197,NA,0.00969069534192362,-0.0482902696029471,0.57660862732994,0.482024767320733,0.433734497717786,0.55982006490065,NA,NA,0.0100556856912818,10.0556856912818,21.2757100845816,22.8231783650941,44.0988884496757,NA,534.042565648136,0.534042565648136,-0.151648833333333,-0.00648558333333333,-0.157360534992,-0.006729856344,-6.729856344,0.023270143656,19.270143656,-3.76058412824479,2.95855693730248
"108",80,"BB1","Mar",8.4689346875,8.11167245833333,NA,81.6247998125,487.614912801936,204.390664270833,0.258373555715204,0,6.55970616666667,7.42423295774997,NA,"3",0.0283418021108904,0.200130556130476,0.268870031446909,0.297211833557799,0.264485038473261,0.00590599897256599,0.00448690585138021,0.0294092677455949,0.207668273396574,0.278996752311325,0.30840602005692,0.274446602962318,0.00612844251786871,6.12844251786871,0.00465590067336659,4.65590067336659,8.63843787733349,18.2168508004221,26.8552886777556,640.279869907734,528.519293467536,0.528519293467536,-0.053191275862069,0.00721441379310345,-0.055194672076138,0.0074861374742069,7.4861374742069,0.0374861374742069,33.4861374742069,-3.28378408170407,3.51113154644929
