"","jday","Site","month","TS.5","TS.10","TS.30","RH","PARin","SWin","VPD","Precip","Ta","WTH","SWC","month_local","NEE_f","GPP_DT","GPP_f","Reco","Reco_DT","CH4_f","CH4_f_RF","NEEgC_f","GPPgC_DT","GPPgC_f","RecogC","RecogC_DT","CH4gC_f","CH4mgC_f","CH4gC_f_RF","CH4mgC_f_RF","NEEcum","GPPcum_f","Recocum","CH4mgCcum","CH4cum_f_RF","CH4cum_f_RF_gC","co2","ch4","co2gC","ch4gC","ch4mgC","CH4_gC","CH4_mgC","logCH4_gC","logCH4_mgC","Period"
"175",117,"BB2","Apr",11.5225235486111,11.2682555,10.8789551388889,76.3479922083333,353.640400145833,142.889459270833,0.334372023659705,5.7,9.52133583333333,-1.5840005,77.11747075,"4",-0.0958639161332018,1.99125093170127,1.29870451460632,1.20284059847312,1.92430811608342,NA,0.0195676299975087,-0.0994745346704427,2.06624940679287,1.34761892144445,1.24814438677401,1.99678525696759,NA,NA,0.0203046252137348,20.3046252137348,18.7482525541509,56.7305459420219,75.4787984961728,NA,976.355857985345,0.976355857985345,-0.150819666666667,0.0354371904761905,-0.156500138592,0.0367718968182857,36.7718968182857,0.0667718968182857,62.7718968182857,-2.70647299327435,4.13950747042131,"GS"
"176",118,"BB1","Apr",12.9574272291667,12.7143864583333,NA,74.9765155833333,604.045469704984,241.2886063125,0.39738804551505,1.8,12.1951211875,5.64386366849997,86.30362125,"4",-0.19410091411135,1.24368822286574,0.765070910236297,0.570969996124947,1.01526293758264,0.014914487574206,0.0202597135999132,-0.20141153094044,1.29053049609175,0.793886540999437,0.592475010058997,1.05350180086375,0.0154762268342009,15.4762268342009,0.0210227754529403,21.0227754529403,9.72945787605585,32.5065214610806,42.2359793371365,1038.28913692226,940.859679584031,0.940859679584031,-0.489074789473684,0.0141368421052632,-0.507495302344421,0.0146692921263158,14.6692921263158,0.0446692921263158,40.6692921263158,-3.10846899047938,3.70547331446438,"GS"
"177",118,"BB2","Apr",11.7780876736111,11.3525411805556,10.8745814305556,70.6968714791667,519.908861541667,218.702995416667,0.437396322649188,2.3,11.1260105,-1.01800177083333,77.7361774583333,"4",-0.293238184723088,2.45113191565556,1.65992462682221,1.36668644209912,2.12471083326594,NA,0.0113274301657639,-0.304282707712498,2.54345134812681,1.72244402796684,1.41816132025434,2.20473594209007,NA,NA,0.0117540664955272,11.7540664955272,18.4439698464384,58.4529899699888,76.8969598164272,NA,988.109924480872,0.988109924480872,-0.783700464285714,0.00878968571428571,-0.813217758572571,0.00912074043702857,9.12074043702857,0.0391207404370286,35.1207404370286,-3.24110250666773,3.55879185160357,"GS"
"178",119,"BB1","Apr",12.3413953333333,12.245405875,NA,78.4673194375,288.541726777615,103.572435833333,0.309166066706485,0,10.4670284166667,5.64618934149997,86.1879485625,"4",-0.292325992926034,0.944738702741379,0.828959913599657,0.536633920673623,0.776538392536356,0.0110747630419093,0.0106707442542187,-0.3033361591236,0.980321341241431,0.860181859785475,0.556845700661875,0.805785934552846,0.0114918829171197,11.4918829171197,0.0110726471658096,11.0726471658096,9.42612171693225,33.3667033208661,42.7928250377984,1049.78101983938,951.932326749841,0.951932326749841,-0.529105481481482,0.0126066666666667,-0.549033710336,0.01308148416,13.08148416,0.04308148416,39.08148416,-3.1446619760339,3.66564880393554,"GS"
"179",119,"BB2","Apr",10.8425380763889,10.889251625,10.7029823888889,76.0733312916667,245.788538083333,96.4809444375,0.327997947360825,0,8.69816725,-1.54495625,77.390194125,"4",0.0569245554422278,2.0136211850095,1.27538208689479,1.33230664233702,1.78076851688503,NA,0.0161886266044705,0.0590685618984038,2.0894622133217,1.32341807781559,1.382486639714,1.84783938230499,NA,NA,0.0167983550369013,16.7983550369013,18.5030384083368,59.7764080478044,78.2794464561412,NA,1004.90827951777,1.00490827951777,-0.0229434827586207,0.0151098275862069,-0.0238076260932414,0.0156789241324138,15.6789241324138,0.0456789241324138,41.6789241324138,-3.08611826617939,3.72999558454991,"GS"
"180",120,"BB1","Apr",12.6402450416667,12.30782925,NA,86.54018225,259.397718260638,93.81417125,0.205868042088168,1.9,10.6705452083333,5.51410960074997,86.2363774791667,"4",-0.379982580997334,0.822022777914626,0.929661215486617,0.549678634489284,0.678685535378691,0.00123022991534945,0.000954170110468748,-0.394294244928018,0.852983443822003,0.964675975506705,0.570381730578688,0.704247547383195,0.00127656529488117,1.27656529488117,0.000990107973509443,0.990107973509443,9.03182747200423,34.3313792963728,43.3632067683771,1051.05758513427,952.92243472335,0.95292243472335,-0.412393526315789,-0.00622,-0.427925916090947,-0.00645427008,-6.45427008,0.02354572992,19.54572992,-3.74881079470535,2.97275684416028,"GS"
"181",121,"BB1","Apr",13.3074020208333,12.8261569166667,NA,73.9625760625,661.647416603544,259.668150791667,0.393481488972429,0,12.3945404166667,5.22953591020831,86.1026624375,"4",-0.477326161813164,1.08547392864131,1.07887394854199,0.601547786728826,0.663806004603893,-0.00486412372551263,-0.00560088956290798,-0.495304174371695,1.12635721868966,1.11950865693988,0.62420448256818,0.688807593961294,-0.00504732608151034,-5.04732608151034,-0.00581184146740535,-5.81184146740535,8.53652329763254,35.4508879533127,43.9874112509452,1046.01025905276,947.110593255945,0.947110593255945,-0.820570371428571,-0.00618177142857143,-0.851476333898057,-0.00641460166765714,-6.41460166765714,0.0235853983323429,19.5853983323429,-3.74712747316475,2.97478430555497,"GS"
"182",121,"BB2","Apr",11.8648501875,11.1258285138889,10.4892241458333,68.7282202083333,561.425256895833,236.768843,0.445406481565448,0,11.2296972083333,-1.81878920833333,76.7873292291667,"4",-0.462081272205298,2.48560018244772,2.02389206319886,1.56181079099356,2.09409340302689,NA,0.0116194882173793,-0.479485101241638,2.57921782771943,2.10011993386718,1.62063483262554,2.1729653369585,NA,NA,0.0120571246215987,12.0571246215987,18.2319962379674,63.1762989161546,81.4082951541219,NA,1018.00128361486,1.01800128361486,-0.900799888888889,0.00576577777777778,-0.934727615904,0.005982940032,5.982940032,0.035982940032,31.982940032,-3.32471034084643,3.4652026366386,"GS"
"183",122,"BB1","May",13.4107199791667,13.0913584166667,NA,69.7989634166667,506.877879713183,197.427569166667,0.520650417955116,0.3,13.3045836875,5.86197803883331,85.799314,"5",-0.137563693158369,0.876138859199066,0.792753375181427,0.655189682023058,0.618306322406884,0.0136403058705634,0.0151484167690972,-0.142744892097486,0.90913775319194,0.822611638304261,0.679866746206775,0.641594211734017,0.0141540543508723,14.1540543508723,0.0157189667382885,15.7189667382885,8.39377840553505,36.273499591617,44.667277997152,1060.16431340363,962.829559994233,0.962829559994233,-0.340547060606061,0.0147981515151515,-0.353373425096727,0.0153555090938182,15.3555090938182,0.0453555090938182,41.3555090938182,-3.09322363033225,3.72220564340103,"GS"
"184",122,"BB2","May",12.7135241388889,11.8843128472222,11.0146346527778,66.220787875,443.272182979167,185.936381666667,0.546635665786379,1.1,12.1686951666667,-2.1696726875,76.1942972083333,"5",-0.245829156425466,1.89989138428186,1.7265452518856,1.48071609546013,1.81763459581756,NA,0.00377740200836806,-0.255088065773075,1.97144889337945,1.79157385225262,1.53648578647954,1.88609398523443,NA,NA,0.00391967407761123,3.91967407761123,17.9769081721943,64.9678727684072,82.9447809406015,NA,1021.92095769247,1.02192095769247,-0.292931133333333,0.0033626,-0.3039640915392,0.0034892489664,3.4892489664,0.0334892489664,29.4892489664,-3.39653081803513,3.38402575510377,"GS"
"185",123,"BB1","May",12.6681776666667,12.5401827708333,NA,82.2581573333333,187.257863073101,68.7826087083333,0.248077132549557,9,11.8054927916667,5.91344008524997,85.8327899166667,"5",0.277527559619,0.492228026918749,0.366016551137434,0.643544110756434,0.455591164193874,0.0123715811187874,0.0174904906784375,0.28798035762449,0.510767303324617,0.379802198519474,0.667782556143964,0.472750549802072,0.0128375443500454,12.8375443500454,0.0181492525193502,18.1492525193502,8.68175876315954,36.6533017901364,45.335060553296,1073.00185775367,980.978812513584,0.980978812513584,0.912302,0.016814,0.946662942528,0.017447282496,17.447282496,0.047447282496,43.447282496,-3.04813602646192,3.77154830651038,"GS"
"186",123,"BB2","May",11.7854222222222,11.6573802777778,11.2480456944444,78.9609379375,153.873513416667,64.7084255625,0.274487350889069,13.6,10.8107475208333,-1.4562335,76.9971551875,"5",0.204985856813708,1.22657040812822,1.08132979755426,1.28631565436797,1.56476919179738,NA,0.0112777856870799,0.21270644412474,1.27276795597997,1.12205700304934,1.33476344717408,1.62370465863724,NA,NA,0.011702552207198,11.702552207198,18.189614616319,66.0899297714565,84.2795443877755,NA,1033.62350989967,1.03362350989967,0.804042157894737,0.00973478947368421,0.834325601729684,0.0101014405844211,10.1014405844211,0.0401014405844211,36.1014405844211,-3.21634302051636,3.58633276992826,"GS"
"187",124,"BB1","May",12.6850647916667,12.5188570833333,NA,81.8211031666667,620.93251251861,247.081629291667,0.238482053607565,0.3,9.58419364583333,5.54846059604164,86.0115344375,"5",-0.371971013274243,0.829977732145062,0.982455735329473,0.610484722055231,0.309445519619853,0.0039444240416097,0.00306787573508681,-0.385980929518204,0.861238013448574,1.01945894814492,0.633478018626719,0.321100475670815,0.00409298682871289,4.09298682871289,0.00318342420677311,3.18342420677312,8.29577783364134,37.6727607382814,45.9685385719227,1077.09484458239,984.162236720357,0.984162236720357,-0.49658665625,0.00111125,-0.515290096071,0.00115310412,1.15310412,0.03115310412,27.15310412,-3.46884138799117,3.30149137207287,"GS"
"188",124,"BB2","May",11.4862700902778,11.2458114583333,10.9439641319444,78.4100941666667,556.0593988125,237.112180729167,0.26583843332457,0.3,7.91118920833333,-0.977621291666667,77.9640127916667,"5",-0.821027224274278,1.70796926720163,1.85561141818849,1.03458419391421,1.22393153819774,NA,0.0131266268414931,-0.851950393649345,1.77229822168151,1.92550116664314,1.0735507729938,1.27002969565242,NA,NA,0.013621028114851,13.621028114851,17.3376642226697,68.0154309380997,85.3530951607693,NA,1047.24453801452,1.04724453801452,-1.63514852380952,0.0222428571428571,-1.69673475781029,0.0230806121142857,23.0806121142857,0.0530806121142857,49.0806121142857,-2.93594353766515,3.89346409153115,"GS"
"189",125,"BB1","May",13.2110821458333,12.7619158958333,NA,71.4352295833333,486.276843486676,190.5496760625,0.48738574756,0.3,11.5911285208333,5.28127415599998,85.9205921666667,"5",-0.544051473300569,0.805550317774621,1.24672770320639,0.702676229905823,0.398400143574791,0.0141285494454514,0.0142073457257639,-0.564542627990962,0.835890564943284,1.29368445541996,0.729141827428996,0.413405486582392,0.0146606871317649,14.6606871317649,0.0147424511951791,14.7424511951791,7.73123520565038,38.9664451937013,46.6976803993517,1091.75553171415,998.904687915536,0.998904687915536,-0.959323794117647,0.0123129117647059,-0.995455765499294,0.0127766652734118,12.7766652734118,0.0427766652734118,38.7766652734118,-3.15176252896432,3.65781865523033,"GS"
"190",125,"BB2","May",11.1117654444444,10.9646785625,10.7478660625,68.8242636041667,406.960950395833,173.598428708333,0.511138577142937,0.1,10.22926,-1.41580660416667,77.4288169791667,"5",-0.33488944107488,1.48252589292921,1.41322111419819,1.07833167312331,1.14757306630904,NA,0.00757701891346354,-0.347502716983524,1.5383637481605,1.46644867424335,1.11894595725982,1.1907952582785,NA,NA,0.00786239975382023,7.86239975382023,16.9901615056861,69.481879612343,86.4720411180292,NA,1055.10693776834,1.05510693776834,-1.06473865384615,0.001417,-1.10484097050462,0.001470369888,1.470369888,0.031470369888,27.470369888,-3.45870881430473,3.31310796517852,"GS"
"191",126,"BB1","May",14.4089355416667,13.7427905833333,NA,76.0060292291667,763.771511383374,302.623264125,0.476159045918173,1.3,14.2483059791667,5.24854819558331,85.7386703958333,"5",-0.309889549777464,1.08317108263094,1.13552966439629,0.82564011461882,0.60831874576622,0.0177369066826144,0.0152100382646875,-0.321561229780283,1.12396763828716,1.17829825367611,0.856737023895824,0.631230463006759,0.0184049495359084,18.4049495359084,0.0157829091458887,15.7829091458887,7.40967397587009,40.1447434473774,47.5544174232475,1110.16048125006,1014.68759706142,1.01468759706142,-0.98914924137931,0.0112757655172414,-1.02640455840662,0.0117004559496828,11.7004559496828,0.0417004559496828,37.7004559496828,-3.17724321619201,3.62967218853687,"GS"
"192",126,"BB2","May",12.7178872708333,11.8821372847222,10.9866534722222,73.0881763125,637.479655104167,278.157928833333,0.501583045239285,2.7,12.8355045833333,-1.73787922916667,76.6370410416667,"5",-0.0546061569662346,1.54621766225401,1.23508127583318,1.18047511886695,1.08977957500807,NA,0.00822449608873264,-0.0566628432622108,1.60445440428514,1.28159937700616,1.22493653374395,1.13082503292117,NA,NA,0.00853426350941867,8.53426350941867,16.9334986624239,70.7634789893492,87.6969776517731,NA,1063.64120127776,1.06364120127776,-0.918283966666667,0.00360176333333333,-0.9528702139872,0.00373742014752,3.73742014752,0.03373742014752,29.73742014752,-3.38914766751684,3.39240619038024,"GS"
"193",127,"BB1","May",14.2662128541667,13.768070125,NA,69.426757375,692.952740111593,279.839383916667,0.505253187162901,2,13.1453966875,4.77860527008332,85.5533519791667,"5",-0.245665662620658,0.981289014004075,1.07303171488021,0.827366052259555,0.432447627554997,0.0252847140321762,0.0244739587945833,-0.254918414137602,1.01824828342752,1.11344638138946,0.858527967251859,0.448735334999228,0.0262370375014841,26.2370375014841,0.0253957459786225,25.3957459786225,7.15475556173249,41.2581898287669,48.4129453904994,1136.39751875154,1040.08334304005,1.04008334304005,-0.579784285714286,0.0160242857142857,-0.601621281051428,0.0166278244114286,16.6278244114286,0.0466278244114286,42.6278244114286,-3.06555782566406,3.75250719526016,"GS"
"194",127,"BB2","May",12.9970642986111,12.4447286111111,11.6698825,64.8916455416667,588.164803854167,260.9445014375,0.553947427280113,1.9,12.3663606875,-1.81710439583333,76.3242728541667,"5",-0.230588094713991,1.39265979023956,1.38805299872301,1.15746490400902,0.855150610944088,NA,0.00729630981479167,-0.239272964713299,1.44511292857914,1.44033262686692,1.20105966215362,0.887359003554686,NA,NA,0.00757111802765598,7.57111802765598,16.6942256977106,72.2038116162161,88.8980373139267,NA,1071.21231930542,1.07121231930542,-0.803197694444444,0.00526672222222222,-0.833449332408,0.005465088048,5.465088048,0.035465088048,31.465088048,-3.33920650165811,3.44887861525879,"GS"
"195",128,"BB1","May",14.4013065416667,13.8780764583333,NA,71.8478299583333,784.441420827856,316.040927166667,0.491184134135452,0,12.5881572291667,4.51008122912498,85.2299025833333,"5",-1.20413660074026,0.951374064408234,2.05433266484107,0.850196064100811,0.185820660747698,0.0123168115846043,0.012826477534809,-1.24948920167054,0.987206617170105,2.13170705032965,0.882217848659104,0.1928194101141,0.0127807119761269,12.7807119761269,0.0133095739846801,13.3095739846801,5.90526636006195,43.3898968790965,49.2951632391585,1149.17823072767,1053.39291702473,1.05339291702473,-1.47919736666667,0.00755816666666667,-1.5349098562848,0.007842837456,7.842837456,0.037842837456,33.842837456,-3.27431355198606,3.52172738039545,"GS"
"196",128,"BB2","May",12.1712751111111,11.9565529027778,11.5996421527778,67.9820028541667,657.147384958333,290.557764458333,0.534459875062639,0,11.4825812291667,-2.40410002083333,75.700709375,"5",-0.406033448853827,1.43969218171145,1.56617258864231,1.16013913978849,0.663513592704219,NA,0.00535508900394097,-0.421326292671457,1.49391674804343,1.62516091302094,1.20383462034948,0.68850416865983,NA,NA,0.00555678307618541,5.55678307618541,16.2728994050392,73.828972529237,90.1018719342762,NA,1076.7691023816,1.0767691023816,-0.471601083333333,0.000916869444444445,-0.489363466536,0.0009514024152,0.9514024152,0.0309514024152,26.9514024152,-3.47533696859377,3.29403533367085,"GS"
"197",129,"BB1","May",15.0670114166667,14.370152875,NA,62.5074196041667,793.056741435685,319.118150645833,0.906041058338726,0,15.803865625,4.23030992308331,85.0898079375,"5",-0.803998844634795,0.801313915082312,1.80988946875204,1.00589062411725,0.105732676672737,0.0257333129733832,0.0255895804966059,-0.83428065711912,0.831494602379973,1.87805714570312,1.043776488584,0.109714992206939,0.0267025324732127,26.7025324732127,0.0265533864564301,26.5533864564301,5.07098570294283,45.2679540247996,50.3389397277425,1175.88076320088,1079.94630348116,1.07994630348116,-1.43833282142857,0.0214562857142857,-1.49250618881486,0.0222644152594286,22.2644152594286,0.0522644152594286,48.2644152594286,-2.9514395360553,3.876694545018,"GS"
"198",129,"BB2","May",12.9310286875,12.35009675,11.6535224305556,59.542128125,655.808454604167,291.126413833333,0.930340526783003,0,14.1739039166667,-2.839589625,75.0185394375,"5",-0.247507932318096,1.33998123563144,1.60253194487508,1.35502401255698,0.774885705316057,NA,0.0017114971214757,-0.256830071080924,1.39045028889026,1.66288970804685,1.40605963696593,0.804071000521081,NA,NA,0.00177595894905896,1.77595894905896,16.0160693339583,75.4918622372839,91.5079315712421,NA,1078.54506133066,1.07854506133066,-0.703130413793103,0.00791946206896552,-0.729613117698207,0.00821774068833103,8.21774068833103,0.038217740688331,34.217740688331,-3.26445545525241,3.53274424314974,"GS"
"199",130,"BB1","May",15.6638975833333,14.8918619166667,NA,65.607497125,714.371587005285,277.604684958333,0.948550616450076,0,17.7822660833333,3.96943036866664,84.7345881041667,"5",-0.258219836355071,0.70770901717246,1.35573364301324,1.09751380665817,0.0741520375799979,0.0303479988152673,0.0320956098986979,-0.267945428271549,0.734364169595243,1.40679599494369,1.13885056667214,0.076944899923411,0.0314910258426455,31.4910258426455,0.0333044589499225,33.3044589499225,4.80304027467128,46.6747500197433,51.4777902944146,1207.37178904353,1113.25076243108,1.11325076243108,-0.0993157083333333,0.0416616666666667,-0.103056335172,0.04323081168,43.23081168,0.07323081168,69.23081168,-2.61413902198861,4.23744601901814,"GS"
"200",130,"BB2","May",14.0118440277778,13.1320087916667,12.0434773611111,61.6489069583333,588.279977916667,254.185645791667,0.99536298767481,0,16.02728325,-3.27712266666667,74.1833429166667,"5",-0.301089839109756,1.29018921505026,1.82291237293474,1.52182253382498,0.838274975115906,NA,0.0183337846482031,-0.312430086809986,1.33878290164591,1.89157054454895,1.57914045773897,0.869847763778671,NA,NA,0.019024308313193,19.024308313193,15.7036392471483,77.3834327818328,93.0870720289811,NA,1097.56936964385,1.09756936964385,-0.725649458333333,0.006146375,-0.752980319532,0.006377872068,6.377872068,0.036377872068,32.377872068,-3.31379459941156,3.47747522861007,"GS"
"201",131,"BB1","May",16.1316776458333,15.3398327916667,NA,64.697102625,738.255892864777,285.7803263125,1.02897737926947,0,18.7027233125,3.78829742849997,84.3326972291667,"5",0.0810770624901048,0.946743681462894,1.06921093696838,1.15028799945848,0.340429218803914,0.0404820069816077,0.051491127197274,0.0841307489717321,0.982401835481513,1.10948169769836,1.19361244667009,0.353251144900945,0.042006721292563,42.006721292563,0.0534304890120321,53.4304890120321,4.88717102364301,47.7842317174417,52.6714027410847,1249.37851033609,1166.68125144311,1.16668125144311,0.139942533333333,0.0653916,0.1452133289088,0.0678545092224,67.8545092224,0.0978545092224,93.8545092224,-2.32427350319315,4.54174580900029,"GS"
"202",131,"BB2","May",14.6913164652778,13.6946881805556,12.4424282638889,60.6734118333333,597.287111166667,259.126744770833,1.07770998849248,0,17.0299743958333,-3.70751222916667,72.9700338541667,"5",-0.3609061154301,1.60549552023658,2.01796696478652,1.65706084935642,1.21323011332132,NA,0.0360391819940278,-0.37449928336166,1.66596490351077,2.09397167254824,1.71947238918658,1.25892521230946,NA,NA,0.0373965617446508,37.3965617446508,15.3291399637866,79.4774044543811,94.8065444181677,NA,1134.96593138851,1.13496593138851,-1.044849625,0.0346104104166667,-1.084202841276,0.0359139769146,35.9139769146,0.0659139769146,61.9139769146,-2.71940476717613,4.12574595249921,"GS"
"203",132,"BB1","May",15.9778368541667,15.4758730208333,NA,67.631380125,577.944567517019,218.153329541667,0.878548304279862,6.1,18.0521278541667,5.72676558212497,83.9016527708333,"5",-0.553059073136753,1.2850848990408,1.69249781803749,1.13943874490073,0.919658397501826,0.0590696157229739,0.0652335404657986,-0.573889490067376,1.33348633667827,1.75624405585605,1.18235456578867,0.954296411385335,0.061294413729564,61.294413729564,0.0676904965339024,67.6904965339024,4.31328153357564,49.5404757732978,53.8537573068734,1310.67292406566,1234.37174797701,1.23437174797701,-1.50446490909091,0.035922,-1.56112907542691,0.037274966208,37.274966208,0.067274966208,63.274966208,-2.69896708466584,4.14748977238126,"GS"
"204",132,"BB2","May",15.1994047569444,14.1531306458333,12.8391614583333,64.4227718333333,455.18280525,196.0518185,0.91790919004919,9.6,16.5909791875,-4.03830241666667,71.3539190208333,"5",-0.167479882457576,1.78783731823954,1.88847541670746,1.72099553424989,1.57876823862336,NA,0.0270883770438194,-0.173787844750458,1.85517442299372,1.95960295480233,1.78581511005187,1.63823096556287,NA,NA,0.0281086336767979,28.1086336767979,15.1553521190362,81.4370074091834,96.5923595282196,NA,1163.0745650653,1.1630745650653,-1.19468185,0.0042476,-1.2396783471984,0.0044075816064,4.4075816064,0.0344075816064,30.4075816064,-3.36947834335143,3.41469197226579,"GS"
"205",133,"BB1","May",15.8902617916667,15.4268291666667,NA,89.8345060416667,375.442294155969,140.000530645833,0.19004240444069,12.2,14.1902652083333,5.47379283224998,84.4218928333333,"5",-0.0952334916662587,1.45561532786042,1.09223287962532,0.99699938795906,1.36505553104058,0.0314253732262512,0.0258054690170472,-0.0988203658963767,1.51043962356896,1.13337073880353,1.03455037290715,1.41646898256169,0.0326089784834447,32.6089784834447,0.0267774062021053,26.7774062021053,4.21446116767926,50.6738465121013,54.8883076797805,1343.2819025491,1261.14915417912,1.26114915417912,-0.932871208333333,0.0215416666666667,-0.968006869524,0.022353012,22.353012,0.052353012,48.353012,-2.94974580750409,3.87852851571909,"GS"
"206",133,"BB2","May",14.8283173888889,14.2707041180556,13.3363053472222,86.4712682708333,335.123415791667,140.466604083333,0.246433582221729,20.4,13.455876125,-1.2111373125,75.8151336458333,"5",-0.0355963278007177,2.12765018572528,1.67010229958009,1.63450597177937,1.95480736836854,NA,0.0179776891266406,-0.0369370278910039,2.20778600232044,1.73300503259147,1.69606800470047,2.02843323309077,NA,NA,0.0186548008099064,18.6548008099064,15.1184150911451,83.1700124417749,98.28842753292,NA,1181.72936587521,1.18172936587521,-0.924097142857143,0.00845711428571429,-0.958902337645715,0.00877564303817143,8.77564303817143,0.0387756430381714,34.7756430381714,-3.24996298622284,3.54891722903096,"GS"
"207",134,"BB1","May",15.9781882291667,15.4890032708333,NA,84.9080896458333,598.23635389858,229.972303916667,0.261963849142551,1.8,13.770136,5.28554634433331,84.2461836875,"5",-0.680662830337377,2.28909139791239,1.66091803096523,0.980255200627857,2.18738392042668,0.022708469545734,0.0174610160537161,-0.706299315179204,2.37530773632336,1.72347484768351,1.0171755325043,2.26976954840563,0.0235637613427045,23.5637613427045,0.0181186677623633,18.1186677623633,3.50816185250006,52.3973213597848,55.9054832122848,1366.8456638918,1279.26782194148,1.27926782194148,-1.26735502857143,0.0175478,-1.31508868836754,0.0182087203392,18.2087203392,0.0482087203392,44.2087203392,-3.0322153543892,3.78892206236608,"GS"
"208",134,"BB2","May",15.5487754097222,14.7198661041667,13.6935098611111,81.350226875,531.206708729167,221.127816583333,0.308892485321303,1.9,12.6911613958333,-0.856563875,76.7731194583333,"5",-0.71064739922991,2.76253481437856,2.3773953851664,1.66674798593649,2.46076042746991,NA,0.0169427454795312,-0.737413222874506,2.86658292562732,2.4669376049533,1.7295243820788,2.55344250821014,NA,NA,0.0175808770452723,17.5808770452723,14.3810018682706,85.6369500467282,100.017951914999,NA,1199.31024292048,1.19931024292048,-1.59260870967742,0.0138553870967742,-1.65259272411871,0.0143772363963871,14.3772363963871,0.0443772363963871,40.3772363963871,-3.11502863479142,3.69826617063141,"GS"
"209",135,"BB1","May",15.9458934166667,15.4894064375,NA,82.2913051041667,708.890040868887,277.357681270833,0.320844144660851,2.4,13.7608831041667,4.79534462787497,84.0711705,"5",-0.769990319083236,2.8191482920014,1.74272409872002,0.972733779636782,2.73244579892324,0.00228220289491781,-0.00173562441652392,-0.798991234461187,2.92532869327134,1.80836205917421,1.00937082471302,2.83536063749389,0.00236815978475199,2.36815978475199,-0.00180099497454788,-1.80099497454788,2.70917061803887,54.205683418959,56.9148540369979,1369.21382367656,1277.46682696693,1.27746682696693,-1.41881620588235,0.00689294117647059,-1.47225449946071,0.00715255691294118,7.15255691294118,0.0371525569129412,33.1525569129412,-3.29272268345893,3.50111984526948,"GS"
"210",135,"BB2","May",15.4952490416667,14.7731317291667,13.8940880555556,80.1849321041667,607.48196,253.274289833333,0.344079134967159,5.6,12.1511767708333,-0.7218605625,77.4444849166667,"5",-0.751008809111531,2.96787857838087,2.46112728292287,1.71011847381134,2.47142813717455,NA,0.0147446134960069,-0.779294804897908,3.07966075715701,2.55382318090688,1.77452837600897,2.56451200653309,NA,NA,0.0152999546187206,15.2999546187206,13.6017070633727,88.1907732276351,101.792480291008,NA,1214.6101975392,1.2146101975392,-2.5874792,-0.01627965,-2.6849340165888,-0.0168928067376,-16.8928067376,0.0131071932624,9.1071932624,-4.33459409547747,2.20906456966281,"GS"
"211",136,"BB1","May",15.7935205416667,15.44777025,NA,79.3375116666667,835.020554909194,329.086807166667,0.383414871166973,0,13.6125095416667,4.76148087074998,83.8299509791667,"5",-0.516030432824014,3.06329232449245,1.4763024526082,0.960272019784186,2.90676002850553,0.0157231878424774,0.0142410218099514,-0.535466203045897,3.17866816660214,1.53190590818324,0.996439705137338,3.01624023821916,0.0163153859893764,16.3153859893764,0.0147773956554014,14.7773956554014,2.17370441499297,55.7375893271422,57.9112937421352,1385.52920966593,1292.24422262234,1.29224422262234,-0.990670970588235,0.0202488529411765,-1.02798360202447,0.0210115057383529,21.0115057383529,0.0510115057383529,47.0115057383529,-2.97570406898947,3.85039237469439,"GS"
"212",136,"BB2","May",15.2776441180556,14.6944889861111,13.8548571527778,76.52013325,702.768315854167,297.498947208333,0.415113959211953,0,11.6116219791667,-1.16006508333333,76.7221995625,"5",-0.63791269235887,2.9913622077467,2.39033502292985,1.75242233057098,2.26463978729801,NA,0.0245843836159896,-0.661939036003875,3.10402887393927,2.48036460123348,1.8184255652296,2.3499351802468,NA,NA,0.0255103298405022,25.5103298405022,12.9397680273689,90.6711378288686,103.610905856237,NA,1240.1205273797,1.2401205273797,-1.44517758333333,0.001090575,-1.499608751832,0.0011316504168,1.1316504168,0.0311316504168,27.1316504168,-3.46953027901138,3.30070095846596,"GS"
"213",137,"BB1","May",15.337040375,15.0731538958333,NA,82.9519812083333,230.218391777392,81.9115589166667,0.27398126869731,3.7,13.8934954791667,6.33316718429164,83.7364532291667,"5",-0.113775695927195,2.23853025049129,1.08888934479262,0.97511364886543,2.85788174538056,0.0273668632235215,0.0314103624365017,-0.118060943738596,2.3228422538458,1.12990127307489,1.0118403293363,2.96552100343857,0.0283976087599722,28.3976087599722,0.0325934023273101,32.5934023273101,2.05564347125438,56.8674906002171,58.9231340714715,1413.9268184259,1324.83762494965,1.32483762494965,0.697594666666667,0.0273133333333333,0.723868872192,0.02834206272,28.34206272,0.05834206272,54.34206272,-2.8414319582941,3.99529856279193,"GS"
"214",137,"BB2","May",14.0825136805556,14.0773965972222,13.7287688194444,79.6649521041667,197.3826005,76.4217812083333,0.304414491385684,6,12.7577939583333,-1.31177177083333,76.3869180625,"5",0.0397725498698223,2.18191682135412,1.78217823381759,1.82195078368741,2.51332418963185,NA,0.0126558607410937,0.0412705431881193,2.2640965365136,1.84930219481609,1.89057273800421,2.60798603191014,NA,NA,0.0131325310800463,13.1325310800463,12.981038570557,92.5204400236846,105.501478594242,NA,1253.25305845975,1.25325305845975,0.423018222222222,0.00777682222222222,0.438950780544,0.0080697284544,8.0697284544,0.0380697284544,34.0697284544,-3.26833584141065,3.52840926141511,"GS"
